CartoSanté; ; 
Référentiel géographique : France par commune et arrondissement mun.; ; 
Code;Libellé;Zonage sages-femmes
69192;Saint-Cyr-le-Chatoux;2_Sous_dotee
69193;Saint-Cyr-sur-le-Rhône;3_intermediaire
69194;Saint-Didier-au-Mont-d'Or;4_Tres_dotee
69196;Saint-Didier-sur-Beaujeu;2_Sous_dotee
69197;Saint-Étienne-des-Oullières;3_intermediaire
69198;Saint-Étienne-la-Varenne;3_intermediaire
69199;Saint-Fons;5_Sur_dotee
69200;Saint-Forgeux;4_Tres_dotee
69201;Sainte-Foy-l'Argentière;3_intermediaire
69202;Sainte-Foy-lès-Lyon;3_intermediaire
69203;Saint-Genis-l'Argentière;3_intermediaire
69204;Saint-Genis-Laval;5_Sur_dotee
69205;Saint-Genis-les-Ollières;3_intermediaire
69206;Saint-Georges-de-Reneins;4_Tres_dotee
69207;Saint-Germain-au-Mont-d'Or;4_Tres_dotee
69208;Saint-Germain-Nuelles;3_intermediaire
69209;Saint-Igny-de-Vers;2_Sous_dotee
69212;Saint-Jean-des-Vignes;3_intermediaire
69214;Saint-Jean-la-Bussière;2_Sous_dotee
69215;Saint-Julien;3_intermediaire
69216;Saint-Julien-sur-Bibost;3_intermediaire
69217;Saint-Just-d'Avray;2_Sous_dotee
69218;Saint-Lager;4_Tres_dotee
69219;Saint-Laurent-d'Agny;3_intermediaire
69220;Saint-Laurent-de-Chamousset;3_intermediaire
69225;Saint-Marcel-l'Éclairé;4_Tres_dotee
69227;Saint-Martin-en-Haut;3_intermediaire
69228;Chabanière;3_intermediaire
69229;Saint-Nizier-d'Azergues;2_Sous_dotee
69230;Sainte-Paule;3_intermediaire
69231;Saint-Pierre-la-Palud;3_intermediaire
69233;Saint-Romain-au-Mont-d'Or;4_Tres_dotee
69234;Saint-Romain-de-Popey;4_Tres_dotee
69235;Saint-Romain-en-Gal;3_intermediaire
69236;Saint-Romain-en-Gier;3_intermediaire
69238;Saint-Symphorien-sur-Coise;3_intermediaire
69239;Saint-Vérand;4_Tres_dotee
69240;Saint-Vincent-de-Reins;2_Sous_dotee
69241;Taluyers;3_intermediaire
69242;Taponas;4_Tres_dotee
69243;Tarare;4_Tres_dotee
69244;Tassin-la-Demi-Lune;3_intermediaire
69245;Ternand;3_intermediaire
69246;Theizé;3_intermediaire
69248;Thizy-les-Bourgs;1_Tres_sous_dotee
69249;Thurins;3_intermediaire
69250;La Tour-de-Salvagny;4_Tres_dotee
69252;Trèves;3_intermediaire
69253;Tupin-et-Semons;3_intermediaire
69254;Valsonne;4_Tres_dotee
69255;Vaugneray;3_intermediaire
69256;Vaulx-en-Velin;5_Sur_dotee
69257;Vaux-en-Beaujolais;3_intermediaire
69258;Vauxrenard;4_Tres_dotee
69259;Vénissieux;5_Sur_dotee
69260;Vernaison;5_Sur_dotee
69261;Vernay;2_Sous_dotee
69263;Villechenève;2_Sous_dotee
69264;Villefranche-sur-Saône;3_intermediaire
69265;Ville-sur-Jarnioux;3_intermediaire
69266;Villeurbanne;3_intermediaire
69267;Villié-Morgon;4_Tres_dotee
69268;Vourles;3_intermediaire
69269;Yzeron;3_intermediaire
69270;Chaponnay;4_Tres_dotee
69271;Chassieu;5_Sur_dotee
69272;Communay;4_Tres_dotee
69273;Corbas;5_Sur_dotee
69275;Décines-Charpieu;5_Sur_dotee
69276;Feyzin;5_Sur_dotee
69277;Genas;5_Sur_dotee
69278;Genay;4_Tres_dotee
69279;Jonage;5_Sur_dotee
69280;Jons;3_intermediaire
69281;Marennes;4_Tres_dotee
69282;Meyzieu;5_Sur_dotee
69283;Mions;5_Sur_dotee
69284;Montanay;4_Tres_dotee
69285;Pusignan;5_Sur_dotee
69286;Rillieux-la-Pape;4_Tres_dotee
69287;Saint-Bonnet-de-Mure;4_Tres_dotee
69288;Saint-Laurent-de-Mure;4_Tres_dotee
69289;Saint-Pierre-de-Chandieu;3_intermediaire
69290;Saint-Priest;5_Sur_dotee
69291;Saint-Symphorien-d'Ozon;4_Tres_dotee
69292;Sathonay-Camp;4_Tres_dotee
69293;Sathonay-Village;4_Tres_dotee
69294;Sérézin-du-Rhône;4_Tres_dotee
69295;Simandres;4_Tres_dotee
69296;Solaize;5_Sur_dotee
69297;Ternay;4_Tres_dotee
69298;Toussieu;5_Sur_dotee
69299;Colombier-Saugnieu;3_intermediaire
69381;Lyon 1er Arrondissement;3_intermediaire
69382;Lyon 2e Arrondissement;5_Sur_dotee
69383;Lyon 3e Arrondissement;3_intermediaire
69384;Lyon 4e Arrondissement;3_intermediaire
69385;Lyon 5e Arrondissement;3_intermediaire
69386;Lyon 6e Arrondissement;5_Sur_dotee
69387;Lyon 7e Arrondissement;5_Sur_dotee
69388;Lyon 8e Arrondissement;4_Tres_dotee
69389;Lyon 9e Arrondissement;5_Sur_dotee
70001;Abelcourt;3_intermediaire
70002;Aboncourt-Gesincourt;1_Tres_sous_dotee
70003;Achey;3_intermediaire
70004;Adelans-et-le-Val-de-Bithaine;3_intermediaire
70005;Aillevans;1_Tres_sous_dotee
70006;Aillevillers-et-Lyaumont;3_intermediaire
70007;Ailloncourt;3_intermediaire
70008;Ainvelle;3_intermediaire
70009;Aisey-et-Richecourt;1_Tres_sous_dotee
70010;Alaincourt;3_intermediaire
70011;Amage;3_intermediaire
70012;Amance;3_intermediaire
70013;Ambiévillers;3_intermediaire
70014;Amblans-et-Velotte;3_intermediaire
70015;Amoncourt;3_intermediaire
70016;Amont-et-Effreney;1_Tres_sous_dotee
70017;Anchenoncourt-et-Chazel;3_intermediaire
70018;Ancier;3_intermediaire
70019;Andelarre;3_intermediaire
70020;Andelarrot;3_intermediaire
70021;Andornay;3_intermediaire
70022;Angirey;3_intermediaire
70023;Anjeux;3_intermediaire
70024;Apremont;3_intermediaire
70025;Arbecey;3_intermediaire
70026;Arc-lès-Gray;3_intermediaire
70027;Argillières;2_Sous_dotee
70028;Aroz;3_intermediaire
70029;Arpenans;3_intermediaire
70030;Arsans;3_intermediaire
70031;Athesans-Étroitefontaine;3_intermediaire
70032;Attricourt;2_Sous_dotee
70035;Augicourt;1_Tres_sous_dotee
70036;Aulx-lès-Cromary;1_Tres_sous_dotee
70037;Autet;3_intermediaire
70038;Authoison;1_Tres_sous_dotee
70039;Autoreille;3_intermediaire
70040;Autrey-lès-Cerre;3_intermediaire
70041;Autrey-lès-Gray;3_intermediaire
70042;Autrey-le-Vay;1_Tres_sous_dotee
70043;Auvet-et-la-Chapelotte;3_intermediaire
70044;Auxon;3_intermediaire
70045;Avrigney-Virey;3_intermediaire
70046;Les Aynans;3_intermediaire
70047;Baignes;3_intermediaire
70048;Bard-lès-Pesmes;3_intermediaire
70049;Barges;1_Tres_sous_dotee
70050;La Barre;1_Tres_sous_dotee
70051;La Basse-Vaivre;1_Tres_sous_dotee
70052;Bassigney;3_intermediaire
70053;Les Bâties;3_intermediaire
70054;Battrans;3_intermediaire
70055;Baudoncourt;3_intermediaire
70056;Baulay;3_intermediaire
70057;Bay;3_intermediaire
70058;Beaujeu-Saint-Vallier-Pierrejux-et-Quitteur;3_intermediaire
70059;Beaumotte-Aubertans;1_Tres_sous_dotee
70060;Beaumotte-lès-Pin;3_intermediaire
70061;Belfahy;3_intermediaire
70062;Belmont;3_intermediaire
70063;Belonchamp;3_intermediaire
70064;Belverne;3_intermediaire
70065;Besnans;1_Tres_sous_dotee
70066;Betaucourt;1_Tres_sous_dotee
70067;Betoncourt-lès-Brotte;3_intermediaire
70069;Betoncourt-Saint-Pancras;3_intermediaire
70070;Betoncourt-sur-Mance;1_Tres_sous_dotee
70071;Beulotte-Saint-Laurent;1_Tres_sous_dotee
70072;Beveuge;1_Tres_sous_dotee
70074;Blondefontaine;1_Tres_sous_dotee
70075;Bonboillon;3_intermediaire
70076;Bonnevent-Velloreille;3_intermediaire
70077;Borey;3_intermediaire
70078;Bougey;1_Tres_sous_dotee
70079;Bougnon;3_intermediaire
70080;Bouhans-et-Feurg;3_intermediaire
70081;Bouhans-lès-Lure;3_intermediaire
70082;Bouhans-lès-Montbozon;1_Tres_sous_dotee
70083;Bouligney;3_intermediaire
70084;Boulot;3_intermediaire
70085;Boult;3_intermediaire
70086;Bourbévelle;1_Tres_sous_dotee
70087;Bourguignon-lès-Conflans;3_intermediaire
70088;Bourguignon-lès-la-Charité;3_intermediaire
70089;Bourguignon-lès-Morey;1_Tres_sous_dotee
70090;Boursières;3_intermediaire
70091;Bousseraucourt;1_Tres_sous_dotee
70092;Bresilley;3_intermediaire
70093;Breuches;3_intermediaire
70094;Breuchotte;3_intermediaire
70095;Breurey-lès-Faverney;3_intermediaire
70096;Brevilliers;3_intermediaire
70097;Briaucourt;3_intermediaire
70098;Brotte-lès-Luxeuil;3_intermediaire
70099;Brotte-lès-Ray;3_intermediaire
70100;Broye-les-Loups-et-Verfontaine;3_intermediaire
70101;Broye-Aubigney-Montseugny;3_intermediaire
70102;Brussey;3_intermediaire
70103;La Bruyère;3_intermediaire
70104;Bucey-lès-Gy;3_intermediaire
70105;Bucey-lès-Traves;3_intermediaire
70106;Buffignécourt;3_intermediaire
70107;Bussières;3_intermediaire
70109;Buthiers;3_intermediaire
70111;Calmoutier;3_intermediaire
70112;Cemboing;1_Tres_sous_dotee
70113;Cenans;1_Tres_sous_dotee
70114;Cendrecourt;1_Tres_sous_dotee
70115;Cerre-lès-Noroy;3_intermediaire
70116;Chagey;3_intermediaire
70117;Châlonvillars;3_intermediaire
70118;Chambornay-lès-Bellevaux;1_Tres_sous_dotee
70119;Chambornay-lès-Pin;3_intermediaire
70120;Champagney;3_intermediaire
70121;Champey;3_intermediaire
70122;Champlitte;2_Sous_dotee
70124;Champtonnay;3_intermediaire
70125;Champvans;3_intermediaire
70126;Chancey;3_intermediaire
70127;Chantes;3_intermediaire
70128;La Chapelle-lès-Luxeuil;3_intermediaire
70129;La Chapelle-Saint-Quillain;3_intermediaire
70130;Charcenne;3_intermediaire
70132;Chargey-lès-Gray;3_intermediaire
70133;Chargey-lès-Port;3_intermediaire
70134;Chariez;3_intermediaire
70135;Charmes-Saint-Valbert;1_Tres_sous_dotee
70136;Charmoille;3_intermediaire
70137;Chassey-lès-Montbozon;3_intermediaire
70138;Chassey-lès-Scey;3_intermediaire
70140;Châteney;3_intermediaire
70141;Châtenois;3_intermediaire
70142;Chaumercenne;3_intermediaire
70143;Chauvirey-le-Châtel;1_Tres_sous_dotee
70144;Chauvirey-le-Vieil;1_Tres_sous_dotee
70145;Chaux-la-Lotière;3_intermediaire
70146;Chaux-lès-Port;3_intermediaire
70147;Chavanne;3_intermediaire
70148;Chemilly;3_intermediaire
70149;Chenebier;3_intermediaire
70150;Chenevrey-et-Morogne;3_intermediaire
70151;Chevigney;3_intermediaire
70152;Choye;3_intermediaire
70153;Cintrey;1_Tres_sous_dotee
70154;Cirey;1_Tres_sous_dotee
70155;Citers;3_intermediaire
70156;Citey;3_intermediaire
70157;Clairegoutte;3_intermediaire
70158;Clans;3_intermediaire
70159;Cognières;1_Tres_sous_dotee
70160;Coisevaux;3_intermediaire
70162;Colombe-lès-Vesoul;3_intermediaire
70163;Colombier;3_intermediaire
70164;Colombotte;3_intermediaire
70165;Combeaufontaine;3_intermediaire
70166;Comberjon;3_intermediaire
70167;Conflandey;3_intermediaire
70168;Conflans-sur-Lanterne;3_intermediaire
70169;Confracourt;3_intermediaire
70170;Contréglise;3_intermediaire
70171;Corbenay;3_intermediaire
70172;La Corbière;3_intermediaire
70174;Cordonnet;1_Tres_sous_dotee
70175;Cornot;3_intermediaire
70176;Corravillers;1_Tres_sous_dotee
70177;Corre;1_Tres_sous_dotee
70178;La Côte;3_intermediaire
70179;Coulevon;3_intermediaire
70180;Courchaton;1_Tres_sous_dotee
70181;Courcuire;3_intermediaire
70182;Courmont;3_intermediaire
70183;Courtesoult-et-Gatey;2_Sous_dotee
70184;Couthenans;3_intermediaire
70185;Cresancey;3_intermediaire
70186;La Creuse;3_intermediaire
70187;Crevans-et-la-Chapelle-lès-Granges;3_intermediaire
70188;Creveney;3_intermediaire
70189;Cromary;3_intermediaire
70190;Cubry-lès-Faverney;3_intermediaire
70192;Cugney;3_intermediaire
70193;Cult;3_intermediaire
70194;Cuve;3_intermediaire
70195;Dambenoît-lès-Colombe;3_intermediaire
70196;Dampierre-lès-Conflans;3_intermediaire
70197;Dampierre-sur-Linotte;3_intermediaire
70198;Dampierre-sur-Salon;3_intermediaire
70199;Dampvalley-lès-Colombe;3_intermediaire
70200;Dampvalley-Saint-Pancras;3_intermediaire
70201;Delain;3_intermediaire
70202;Demangevelle;1_Tres_sous_dotee
70203;La Demie;3_intermediaire
70204;Denèvre;3_intermediaire
70205;Échavanne;3_intermediaire
70206;Échenans-sous-Mont-Vaudois;3_intermediaire
70207;Échenoz-la-Méline;3_intermediaire
70208;Échenoz-le-Sec;3_intermediaire
70210;Écromagny;3_intermediaire
70211;Écuelle;3_intermediaire
70213;Éhuns;3_intermediaire
70214;Équevilley;3_intermediaire
70215;Errevet;3_intermediaire
70216;Esboz-Brest;3_intermediaire
70217;Esmoulières;1_Tres_sous_dotee
70218;Esmoulins;3_intermediaire
70219;Esprels;3_intermediaire
70220;Essertenne-et-Cecey;3_intermediaire
70221;Étobon;3_intermediaire
70222;Étrelles-et-la-Montbleuse;3_intermediaire
70224;Étuz;3_intermediaire
70225;Fahy-lès-Autrey;3_intermediaire
70226;Fallon;1_Tres_sous_dotee
70227;Faucogney-et-la-Mer;3_intermediaire
70228;Faverney;3_intermediaire
70229;Faymont;3_intermediaire
70230;Fédry;3_intermediaire
70231;Ferrières-lès-Ray;3_intermediaire
70232;Ferrières-lès-Scey;3_intermediaire
70233;Les Fessey;3_intermediaire
70234;Filain;3_intermediaire
70235;Flagy;3_intermediaire
70236;Fleurey-lès-Faverney;3_intermediaire
70237;Fleurey-lès-Lavoncourt;3_intermediaire
70238;Fleurey-lès-Saint-Loup;3_intermediaire
70239;Fondremand;1_Tres_sous_dotee
70240;Fontaine-lès-Luxeuil;3_intermediaire
70242;Fontenois-la-Ville;3_intermediaire
70243;Fontenois-lès-Montbozon;1_Tres_sous_dotee
70244;Fouchécourt;3_intermediaire
70245;Fougerolles-Saint-Valbert;3_intermediaire
70247;Fouvent-Saint-Andoche;3_intermediaire
70248;Frahier-et-Chatebier;3_intermediaire
70249;Francalmont;3_intermediaire
70250;Franchevelle;3_intermediaire
70251;Francourt;3_intermediaire
70252;Framont;2_Sous_dotee
70253;Frasne-le-Château;3_intermediaire
70254;Frédéric-Fontaine;3_intermediaire
70255;Fresne-Saint-Mamès;3_intermediaire
70256;Fresse;3_intermediaire
70257;Fretigney-et-Velloreille;3_intermediaire
70258;Froideconche;3_intermediaire
70259;Froideterre;3_intermediaire
70260;Frotey-lès-Lure;3_intermediaire
70261;Frotey-lès-Vesoul;3_intermediaire
70262;Genevreuille;3_intermediaire
70263;Genevrey;3_intermediaire
70264;Georfans;1_Tres_sous_dotee
70265;Germigney;3_intermediaire
70267;Gevigney-et-Mercey;1_Tres_sous_dotee
70268;Gézier-et-Fontenelay;3_intermediaire
70269;Girefontaine;3_intermediaire
70271;Gouhenans;3_intermediaire
70272;Gourgeon;3_intermediaire
70273;Grammont;1_Tres_sous_dotee
70274;Grandecourt;3_intermediaire
70275;Grandvelle-et-le-Perrenot;1_Tres_sous_dotee
70276;Granges-la-Ville;3_intermediaire
70277;Granges-le-Bourg;3_intermediaire
70278;Grattery;3_intermediaire
70279;Gray;3_intermediaire
70280;Gray-la-Ville;3_intermediaire
70282;Gy;3_intermediaire
70283;Haut-du-Them-Château-Lambert;1_Tres_sous_dotee
70284;Hautevelle;3_intermediaire
70285;Héricourt;3_intermediaire
70286;Hugier;3_intermediaire
70287;Hurecourt;3_intermediaire
70288;Hyet;1_Tres_sous_dotee
70289;Igny;3_intermediaire
70290;Jasney;3_intermediaire
70291;Jonvelle;1_Tres_sous_dotee
70292;Jussey;1_Tres_sous_dotee
70293;Lambrey;1_Tres_sous_dotee
70294;Lantenot;3_intermediaire
70295;La Lanterne-et-les-Armonts;3_intermediaire
70296;Larians-et-Munans;1_Tres_sous_dotee
70297;Larret;2_Sous_dotee
70298;Lavigney;3_intermediaire
70299;Lavoncourt;3_intermediaire
70301;Lieffrans;3_intermediaire
70302;Lieucourt;3_intermediaire
70303;Liévans;3_intermediaire
70304;Linexert;3_intermediaire
70305;Lœuilley;2_Sous_dotee
70306;Lomont;3_intermediaire
70307;Longevelle;1_Tres_sous_dotee
70308;La Longine;1_Tres_sous_dotee
70309;Loulans-Verchamp;1_Tres_sous_dotee
70310;Lure;3_intermediaire
70311;Luxeuil-les-Bains;3_intermediaire
70312;Luze;3_intermediaire
70313;Lyoffans;3_intermediaire
70314;Magnivray;3_intermediaire
70315;Magnoncourt;3_intermediaire
70316;Le Magnoray;3_intermediaire
70317;Les Magny;1_Tres_sous_dotee
70318;Magny-Danigon;3_intermediaire
70319;Magny-Jobert;3_intermediaire
70320;Magny-lès-Jussey;1_Tres_sous_dotee
70321;Magny-Vernois;3_intermediaire
70322;Mailleroncourt-Charette;3_intermediaire
70323;Mailleroncourt-Saint-Pancras;3_intermediaire
70324;Mailley-et-Chazelot;3_intermediaire
70325;Maizières;1_Tres_sous_dotee
70326;La Malachère;1_Tres_sous_dotee
70327;Malans;3_intermediaire
70328;Malbouhans;3_intermediaire
70329;Malvillers;3_intermediaire
70330;Mandrevillars;3_intermediaire
70331;Mantoche;3_intermediaire
70332;Marast;1_Tres_sous_dotee
70334;Marnay;3_intermediaire
70335;Maussans;1_Tres_sous_dotee
70336;Mélecey;1_Tres_sous_dotee
70337;Melin;3_intermediaire
70338;Melincourt;3_intermediaire
70339;Mélisey;3_intermediaire
70340;Membrey;3_intermediaire
70341;Menoux;3_intermediaire
70342;Mercey-sur-Saône;3_intermediaire
70343;Mersuay;3_intermediaire
70344;Meurcourt;3_intermediaire
70347;Mignavillers;3_intermediaire
70348;Moffans-et-Vacheresse;3_intermediaire
70349;Moimay;1_Tres_sous_dotee
70350;Molay;3_intermediaire
70351;Mollans;3_intermediaire
70352;La Montagne;1_Tres_sous_dotee
70353;Montagney;3_intermediaire
70355;Montarlot-lès-Rioz;1_Tres_sous_dotee
70356;Montboillon;3_intermediaire
70357;Montbozon;1_Tres_sous_dotee
70358;Montcey;3_intermediaire
70359;Montcourt;1_Tres_sous_dotee
70360;Montdoré;3_intermediaire
70361;Montessaux;3_intermediaire
70362;Montigny-lès-Cherlieu;1_Tres_sous_dotee
70363;Montigny-lès-Vesoul;3_intermediaire
70364;Montjustin-et-Velotte;3_intermediaire
70366;Villers-Chemin-et-Mont-lès-Étrelles;3_intermediaire
70367;Mont-le-Vernois;3_intermediaire
70368;Montot;3_intermediaire
70369;Mont-Saint-Léger;3_intermediaire
70371;Montureux-et-Prantigny;3_intermediaire
70372;Montureux-lès-Baulay;1_Tres_sous_dotee
70373;La Roche-Morey;3_intermediaire
70374;Motey-Besuche;3_intermediaire
70376;Nantilly;3_intermediaire
70378;Navenne;3_intermediaire
70380;Neurey-en-Vaux;3_intermediaire
70381;Neurey-lès-la-Demie;3_intermediaire
70383;Neuvelle-lès-Cromary;1_Tres_sous_dotee
70384;Neuvelle-lès-la-Charité;3_intermediaire
70385;La Neuvelle-lès-Lure;3_intermediaire
70386;La Neuvelle-lès-Scey;3_intermediaire
70387;Noidans-le-Ferroux;3_intermediaire
70388;Noidans-lès-Vesoul;3_intermediaire
70389;Noiron;3_intermediaire
70390;Noroy-le-Bourg;3_intermediaire
70392;Oigney;3_intermediaire
70393;Oiselay-et-Grachaux;2_Sous_dotee
70394;Onay;3_intermediaire
70395;Oppenans;1_Tres_sous_dotee
70396;Oricourt;1_Tres_sous_dotee
70397;Ormenans;1_Tres_sous_dotee
70398;Ormoiche;3_intermediaire
70399;Ormoy;1_Tres_sous_dotee
70400;Ouge;1_Tres_sous_dotee
70401;Ovanches;3_intermediaire
70402;Oyrières;3_intermediaire
70403;Palante;3_intermediaire
70404;Passavant-la-Rochère;1_Tres_sous_dotee
70405;Pennesières;1_Tres_sous_dotee
70406;Percey-le-Grand;2_Sous_dotee
70407;Perrouse;3_intermediaire
70408;Pesmes;3_intermediaire
70409;Pierrecourt;2_Sous_dotee
70410;Pin;3_intermediaire
70411;La Pisseure;3_intermediaire
70412;Plainemont;3_intermediaire
70413;Plancher-Bas;3_intermediaire
70414;Plancher-les-Mines;3_intermediaire
70415;Polaincourt-et-Clairefontaine;1_Tres_sous_dotee
70416;Pomoy;3_intermediaire
70417;Pontcey;3_intermediaire
70418;La Romaine;3_intermediaire
70419;Pont-du-Bois;3_intermediaire
70420;Pont-sur-l'Ognon;1_Tres_sous_dotee
70421;Port-sur-Saône;3_intermediaire
70422;Poyans;3_intermediaire
70423;Preigney;1_Tres_sous_dotee
70425;La Proiselière-et-Langle;3_intermediaire
70426;Provenchère;3_intermediaire
70427;Purgerot;3_intermediaire
70428;Pusey;3_intermediaire
70429;Pusy-et-Épenoux;3_intermediaire
70430;La Quarte;1_Tres_sous_dotee
70431;Quenoche;1_Tres_sous_dotee
70432;Quers;3_intermediaire
70433;Quincey;3_intermediaire
70435;Raddon-et-Chapendu;3_intermediaire
70436;Raincourt;1_Tres_sous_dotee
70437;Ranzevelle;1_Tres_sous_dotee
70438;Ray-sur-Saône;3_intermediaire
70439;Raze;3_intermediaire
70440;Recologne;3_intermediaire
70441;Recologne-lès-Rioz;1_Tres_sous_dotee
70442;Renaucourt;3_intermediaire
70443;La Grande-Résie;3_intermediaire
70444;La Résie-Saint-Martin;3_intermediaire
70445;Rignovelle;3_intermediaire
70446;Rigny;3_intermediaire
70447;Rioz;1_Tres_sous_dotee
70448;Roche-et-Raucourt;3_intermediaire
70449;Roche-sur-Linotte-et-Sorans-les-Cordiers;1_Tres_sous_dotee
70450;La Rochelle;1_Tres_sous_dotee
70451;Ronchamp;3_intermediaire
70452;Rosey;3_intermediaire
70453;La Rosière;1_Tres_sous_dotee
70454;Rosières-sur-Mance;1_Tres_sous_dotee
70455;Roye;3_intermediaire
70456;Ruhans;1_Tres_sous_dotee
70457;Rupt-sur-Saône;3_intermediaire
70459;Saint-Barthélemy;3_intermediaire
70460;Saint-Bresson;3_intermediaire
70461;Saint-Broing;3_intermediaire
70462;Saint-Ferjeux;1_Tres_sous_dotee
70463;Saint-Gand;3_intermediaire
70464;Saint-Germain;3_intermediaire
70466;Saint-Loup-Nantouard;3_intermediaire
70467;Saint-Loup-sur-Semouse;3_intermediaire
70468;Saint-Marcel;1_Tres_sous_dotee
70469;Sainte-Marie-en-Chanois;3_intermediaire
70470;Sainte-Marie-en-Chaux;3_intermediaire
70471;Sainte-Reine;3_intermediaire
70472;Saint-Rémy-en-Comté;3_intermediaire
70473;Saint-Sauveur;3_intermediaire
70474;Saint-Sulpice;1_Tres_sous_dotee
70476;Saponcourt;1_Tres_sous_dotee
70477;Saulnot;3_intermediaire
70478;Saulx;3_intermediaire
70479;Sauvigney-lès-Gray;3_intermediaire
70480;Sauvigney-lès-Pesmes;3_intermediaire
70481;Savoyeux;3_intermediaire
70482;Scey-sur-Saône-et-Saint-Albin;3_intermediaire
70483;Scye;3_intermediaire
70484;Secenans;3_intermediaire
70485;Selles;3_intermediaire
70486;Semmadon;3_intermediaire
70487;Senargent-Mignafans;3_intermediaire
70488;Senoncourt;3_intermediaire
70489;Servance-Miellin;1_Tres_sous_dotee
70490;Servigney;3_intermediaire
70491;Seveux-Motey;3_intermediaire
70492;Soing-Cubry-Charentenay;3_intermediaire
70493;Sorans-lès-Breurey;1_Tres_sous_dotee
70494;Sornay;3_intermediaire
70496;Tartécourt;1_Tres_sous_dotee
70498;Ternuay-Melay-et-Saint-Hilaire;3_intermediaire
70499;Theuley;3_intermediaire
70500;Thieffrans;1_Tres_sous_dotee
70501;Thiénans;1_Tres_sous_dotee
70502;Tincey-et-Pontrebeau;3_intermediaire
70503;Traitiéfontaine;1_Tres_sous_dotee
70504;Traves;3_intermediaire
70505;Le Tremblois;3_intermediaire
70506;Trémoins;3_intermediaire
70507;Trésilley;1_Tres_sous_dotee
70509;Tromarey;3_intermediaire
70510;Vadans;3_intermediaire
70511;Vaite;3_intermediaire
70512;La Vaivre;3_intermediaire
70513;Vaivre-et-Montoille;3_intermediaire
70514;Valay;3_intermediaire
70515;Le Val-de-Gouhenans;3_intermediaire
70516;Vallerois-le-Bois;3_intermediaire
70517;Vallerois-Lorioz;3_intermediaire
70518;Le Val-Saint-Éloi;3_intermediaire
70519;Vandelans;1_Tres_sous_dotee
70520;Vanne;3_intermediaire
70521;Vantoux-et-Longevelle;3_intermediaire
70522;Varogne;3_intermediaire
70523;Vars;3_intermediaire
70524;Vauchoux;3_intermediaire
70525;Vauconcourt-Nervezain;3_intermediaire
70526;Vauvillers;3_intermediaire
70527;Vaux-le-Moncelot;3_intermediaire
70528;Velesmes-Échevanne;3_intermediaire
70529;Velet;3_intermediaire
70530;Vellechevreux-et-Courbenans;1_Tres_sous_dotee
70531;Velleclaire;3_intermediaire
70532;Vellefaux;3_intermediaire
70533;Vellefrey-et-Vellefrange;3_intermediaire
70534;Vellefrie;3_intermediaire
70535;Velleguindry-et-Levrecey;3_intermediaire
70536;Velle-le-Châtel;3_intermediaire
70537;Velleminfroy;3_intermediaire
