CartoSanté; ; 
Référentiel géographique : France par commune et arrondissement mun.; ; 
Code;Libellé;Zonage orthophonistes
87141;Saint-Cyr;1b_Sous_dense
87142;Saint-Denis-des-Murs;1b_Sous_dense
87143;Saint-Gence;3_intermediaire
87144;Saint-Genest-sur-Roselle;3_intermediaire
87145;Saint-Georges-les-Landes;3_intermediaire
87146;Saint-Germain-les-Belles;3_intermediaire
87147;Saint-Gilles-les-Forêts;3_intermediaire
87148;Saint-Hilaire-Bonneval;3_intermediaire
87149;Saint-Hilaire-la-Treille;3_intermediaire
87150;Saint-Hilaire-les-Places;3_intermediaire
87151;Saint-Jean-Ligoure;3_intermediaire
87152;Saint-Jouvent;3_intermediaire
87153;Saint-Julien-le-Petit;1b_Sous_dense
87154;Saint-Junien;3_intermediaire
87155;Saint-Junien-les-Combes;3_intermediaire
87156;Saint-Just-le-Martel;4_Tres_dotee
87157;Saint-Laurent-les-Églises;3_intermediaire
87158;Saint-Laurent-sur-Gorre;1b_Sous_dense
87159;Saint-Léger-la-Montagne;3_intermediaire
87160;Saint-Léger-Magnazeix;3_intermediaire
87161;Saint-Léonard-de-Noblat;1b_Sous_dense
87162;Sainte-Marie-de-Vaux;3_intermediaire
87163;Saint-Martial-sur-Isop;3_intermediaire
87164;Saint-Martin-de-Jussac;3_intermediaire
87165;Saint-Martin-le-Mault;3_intermediaire
87166;Saint-Martin-le-Vieux;3_intermediaire
87167;Saint-Martin-Terressus;3_intermediaire
87168;Saint-Mathieu;1b_Sous_dense
87169;Saint-Maurice-les-Brousses;3_intermediaire
87170;Saint-Méard;3_intermediaire
87172;Saint-Ouen-sur-Gartempe;3_intermediaire
87174;Saint-Paul;3_intermediaire
87176;Saint-Priest-Ligoure;3_intermediaire
87177;Saint-Priest-sous-Aixe;3_intermediaire
87178;Saint-Priest-Taurion;4_Tres_dotee
87179;Saint-Sornin-la-Marche;3_intermediaire
87180;Saint-Sornin-Leulac;1b_Sous_dense
87181;Saint-Sulpice-Laurière;3_intermediaire
87182;Saint-Sulpice-les-Feuilles;3_intermediaire
87183;Saint-Sylvestre;3_intermediaire
87185;Saint-Victurnien;3_intermediaire
87186;Saint-Vitte-sur-Briance;3_intermediaire
87187;Saint-Yrieix-la-Perche;3_intermediaire
87188;Saint-Yrieix-sous-Aixe;3_intermediaire
87189;Les Salles-Lavauguyon;1b_Sous_dense
87190;Sauviat-sur-Vige;1b_Sous_dense
87191;Séreilhac;3_intermediaire
87192;Solignac;3_intermediaire
87193;Surdoux;3_intermediaire
87194;Sussac;3_intermediaire
87195;Tersannes;3_intermediaire
87197;Thouron;3_intermediaire
87198;Vaulry;3_intermediaire
87199;Vayres;1b_Sous_dense
87200;Verneuil-Moustiers;3_intermediaire
87201;Verneuil-sur-Vienne;1b_Sous_dense
87202;Veyrac;3_intermediaire
87203;Vicq-sur-Breuilh;3_intermediaire
87204;Videix;1b_Sous_dense
87205;Le Vigen;3_intermediaire
87206;Villefavard;1b_Sous_dense
88001;Les Ableuvenettes;1b_Sous_dense
88002;Ahéville;1b_Sous_dense
88003;Aingeville;3_intermediaire
88004;Ainvelle;3_intermediaire
88005;Allarmont;1b_Sous_dense
88006;Ambacourt;1b_Sous_dense
88007;Ameuvelle;3_intermediaire
88008;Anglemont;1b_Sous_dense
88009;Anould;3_intermediaire
88010;Aouze;3_intermediaire
88011;Arches;3_intermediaire
88012;Archettes;3_intermediaire
88013;Aroffe;3_intermediaire
88014;Arrentès-de-Corcieux;3_intermediaire
88015;Attignéville;3_intermediaire
88016;Attigny;1b_Sous_dense
88017;Aulnois;3_intermediaire
88019;Autigny-la-Tour;3_intermediaire
88020;Autreville;3_intermediaire
88021;Autrey;1b_Sous_dense
88022;Auzainvilliers;3_intermediaire
88023;Avillers;1b_Sous_dense
88024;Avrainville;3_intermediaire
88025;Avranville;3_intermediaire
88026;Aydoilles;3_intermediaire
88027;Badménil-aux-Bois;1b_Sous_dense
88028;La Baffe;3_intermediaire
88029;La Vôge-les-Bains;3_intermediaire
88030;Bainville-aux-Saules;1b_Sous_dense
88031;Balléville;3_intermediaire
88032;Ban-de-Laveline;1b_Sous_dense
88033;Ban-de-Sapt;3_intermediaire
88035;Barbey-Seroux;3_intermediaire
88036;Barville;3_intermediaire
88037;Basse-sur-le-Rupt;3_intermediaire
88038;Battexey;3_intermediaire
88039;Baudricourt;1b_Sous_dense
88040;Bayecourt;3_intermediaire
88041;Bazegney;1b_Sous_dense
88042;Bazien;1b_Sous_dense
88043;Bazoilles-et-Ménil;1b_Sous_dense
88044;Bazoilles-sur-Meuse;3_intermediaire
88045;Beaufremont;3_intermediaire
88046;Beauménil;3_intermediaire
88047;Begnécourt;1b_Sous_dense
88048;Bellefontaine;3_intermediaire
88049;Belmont-lès-Darney;1b_Sous_dense
88050;Belmont-sur-Buttant;3_intermediaire
88051;Belmont-sur-Vair;3_intermediaire
88052;Belrupt;1b_Sous_dense
88053;Belval;1b_Sous_dense
88054;Bertrimoutier;1b_Sous_dense
88055;Bettegney-Saint-Brice;5_Sur_dotee
88056;Bettoncourt;1b_Sous_dense
88057;Le Beulay;1b_Sous_dense
88058;Biécourt;3_intermediaire
88059;Biffontaine;3_intermediaire
88060;Blémerey;1b_Sous_dense
88061;Bleurville;1b_Sous_dense
88062;Blevaincourt;3_intermediaire
88063;Bocquegney;3_intermediaire
88064;Bois-de-Champ;3_intermediaire
88065;Bonvillet;1b_Sous_dense
88066;Boulaincourt;1b_Sous_dense
88068;La Bourgonce;3_intermediaire
88069;Bouxières-aux-Bois;5_Sur_dotee
88070;Bouxurulles;3_intermediaire
88071;Bouzemont;1b_Sous_dense
88073;Brantigny;3_intermediaire
88074;Brechainville;3_intermediaire
88075;La Bresse;3_intermediaire
88076;Brouvelieures;3_intermediaire
88077;Brû;1b_Sous_dense
88078;Bruyères;3_intermediaire
88079;Bulgnéville;3_intermediaire
88080;Bult;1b_Sous_dense
88081;Bussang;3_intermediaire
88082;Celles-sur-Plaine;1b_Sous_dense
88083;Certilleux;3_intermediaire
88084;Chamagne;3_intermediaire
88085;Champdray;3_intermediaire
88086;Champ-le-Duc;3_intermediaire
88087;Chantraine;3_intermediaire
88088;La Chapelle-aux-Bois;3_intermediaire
88089;La Chapelle-devant-Bruyères;3_intermediaire
88090;Charmes;3_intermediaire
88091;Charmois-devant-Bruyères;3_intermediaire
88092;Charmois-l'Orgueilleux;3_intermediaire
88093;Châtas;1b_Sous_dense
88094;Châtel-sur-Moselle;5_Sur_dotee
88095;Châtenois;3_intermediaire
88096;Châtillon-sur-Saône;3_intermediaire
88097;Chauffecourt;1b_Sous_dense
88098;Chaumousey;3_intermediaire
88099;Chavelot;3_intermediaire
88100;Chef-Haut;1b_Sous_dense
88101;Cheniménil;3_intermediaire
88102;Chermisey;3_intermediaire
88103;Circourt;1b_Sous_dense
88104;Circourt-sur-Mouzon;3_intermediaire
88105;Claudon;1b_Sous_dense
88106;Ban-sur-Meurthe-Clefcy;3_intermediaire
88107;Clérey-la-Côte;3_intermediaire
88108;Le Clerjus;3_intermediaire
88109;Cleurie;3_intermediaire
88110;Clézentaine;1b_Sous_dense
88111;Coinches;1b_Sous_dense
88113;Combrimont;1b_Sous_dense
88114;Contrexéville;3_intermediaire
88115;Corcieux;3_intermediaire
88116;Cornimont;3_intermediaire
88117;Courcelles-sous-Châtenois;3_intermediaire
88118;Coussey;3_intermediaire
88119;Crainvilliers;3_intermediaire
88120;La Croix-aux-Mines;1b_Sous_dense
88121;Damas-aux-Bois;5_Sur_dotee
88122;Damas-et-Bettegney;1b_Sous_dense
88123;Damblain;1b_Sous_dense
88124;Darney;1b_Sous_dense
88125;Darney-aux-Chênes;3_intermediaire
88126;Darnieulles;3_intermediaire
88127;Deinvillers;1b_Sous_dense
88128;Denipaire;3_intermediaire
88129;Derbamont;1b_Sous_dense
88130;Destord;1b_Sous_dense
88131;Deycimont;3_intermediaire
88132;Deyvillers;3_intermediaire
88133;Dignonville;3_intermediaire
88134;Dinozé;3_intermediaire
88135;Docelles;3_intermediaire
88136;Dogneville;3_intermediaire
88137;Dolaincourt;3_intermediaire
88138;Dombasle-devant-Darney;1b_Sous_dense
88139;Dombasle-en-Xaintois;1b_Sous_dense
88140;Dombrot-le-Sec;3_intermediaire
88141;Dombrot-sur-Vair;3_intermediaire
88142;Domèvre-sur-Avière;3_intermediaire
88143;Domèvre-sur-Durbion;3_intermediaire
88144;Domèvre-sous-Montfort;1b_Sous_dense
88145;Domfaing;3_intermediaire
88146;Domjulien;3_intermediaire
88147;Dommartin-aux-Bois;3_intermediaire
88148;Dommartin-lès-Remiremont;3_intermediaire
88149;Dommartin-lès-Vallois;1b_Sous_dense
88150;Dommartin-sur-Vraine;3_intermediaire
88151;Dompaire;1b_Sous_dense
88152;Dompierre;3_intermediaire
88153;Domptail;1b_Sous_dense
88154;Domrémy-la-Pucelle;3_intermediaire
88155;Domvallier;1b_Sous_dense
88156;Doncières;1b_Sous_dense
88157;Dounoux;3_intermediaire
88158;Éloyes;3_intermediaire
88159;Entre-deux-Eaux;1b_Sous_dense
88160;Épinal;3_intermediaire
88161;Escles;3_intermediaire
88162;Esley;3_intermediaire
88163;Essegney;3_intermediaire
88164;Estrennes;1b_Sous_dense
88165;Étival-Clairefontaine;1b_Sous_dense
88166;Évaux-et-Ménil;3_intermediaire
88167;Faucompierre;3_intermediaire
88168;Fauconcourt;1b_Sous_dense
88169;Fays;3_intermediaire
88170;Ferdrupt;3_intermediaire
88171;Fignévelle;1b_Sous_dense
88172;Fiménil;3_intermediaire
88173;Florémont;3_intermediaire
88174;Fomerey;3_intermediaire
88175;Fontenay;3_intermediaire
88176;Fontenoy-le-Château;3_intermediaire
88177;La Forge;3_intermediaire
88178;Les Forges;3_intermediaire
88179;Fouchécourt;3_intermediaire
88180;Frain;3_intermediaire
88181;Fraize;3_intermediaire
88182;Frapelle;1b_Sous_dense
88183;Frebécourt;3_intermediaire
88184;Fremifontaine;3_intermediaire
88185;Frenelle-la-Grande;1b_Sous_dense
88186;Frenelle-la-Petite;1b_Sous_dense
88187;Frénois;1b_Sous_dense
88188;Fresse-sur-Moselle;3_intermediaire
88189;Fréville;3_intermediaire
88190;Frizon;3_intermediaire
88192;Gelvécourt-et-Adompt;1b_Sous_dense
88193;Gemaingoutte;1b_Sous_dense
88194;Gemmelaincourt;3_intermediaire
88195;Gendreville;3_intermediaire
88196;Gérardmer;4_Tres_dotee
88197;Gerbamont;3_intermediaire
88198;Gerbépal;3_intermediaire
88199;Gignéville;3_intermediaire
88200;Gigney;3_intermediaire
88201;Girancourt;3_intermediaire
88202;Gircourt-lès-Viéville;1b_Sous_dense
88203;Girecourt-sur-Durbion;3_intermediaire
88205;Girmont-Val-d'Ajol;3_intermediaire
88206;Gironcourt-sur-Vraine;3_intermediaire
88208;Godoncourt;1b_Sous_dense
88209;Golbey;3_intermediaire
88210;Gorhey;3_intermediaire
88212;Grand;3_intermediaire
88213;La Grande-Fosse;3_intermediaire
88214;Grandrupt-de-Bains;3_intermediaire
88215;Grandrupt;1b_Sous_dense
88216;Grandvillers;3_intermediaire
88218;Granges-Aumontzey;3_intermediaire
88219;Greux;3_intermediaire
88220;Grignoncourt;1b_Sous_dense
88221;Gruey-lès-Surance;3_intermediaire
88222;Gugnécourt;3_intermediaire
88223;Gugney-aux-Aulx;3_intermediaire
88224;Hadigny-les-Verrières;5_Sur_dotee
88225;Hadol;3_intermediaire
88226;Hagécourt;1b_Sous_dense
88227;Hagnéville-et-Roncourt;3_intermediaire
88228;Haillainville;1b_Sous_dense
88229;Harchéchamp;3_intermediaire
88230;Hardancourt;1b_Sous_dense
88231;Haréville;3_intermediaire
88232;Harmonville;3_intermediaire
88233;Harol;3_intermediaire
88236;La Haye;3_intermediaire
88237;Hennecourt;1b_Sous_dense
88238;Hennezel;3_intermediaire
88239;Hergugney;3_intermediaire
88240;Herpelmont;3_intermediaire
88241;Houécourt;3_intermediaire
88242;Houéville;3_intermediaire
88243;Housseras;1b_Sous_dense
88244;La Houssière;3_intermediaire
88245;Hurbache;3_intermediaire
88246;Hymont;1b_Sous_dense
88247;Igney;3_intermediaire
88248;Isches;3_intermediaire
88249;Jainvillotte;3_intermediaire
88250;Jarménil;3_intermediaire
88251;Jeanménil;1b_Sous_dense
88252;Jésonville;1b_Sous_dense
88253;Jeuxey;3_intermediaire
88254;Jorxey;1b_Sous_dense
88255;Jubainville;3_intermediaire
88256;Jussarupt;3_intermediaire
88257;Juvaincourt;1b_Sous_dense
88258;Lamarche;3_intermediaire
88259;Landaville;3_intermediaire
88260;Langley;3_intermediaire
88261;Laval-sur-Vologne;3_intermediaire
88262;Laveline-devant-Bruyères;3_intermediaire
88263;Laveline-du-Houx;3_intermediaire
88264;Légéville-et-Bonfays;1b_Sous_dense
88265;Lemmecourt;3_intermediaire
88266;Lépanges-sur-Vologne;3_intermediaire
88267;Lerrain;1b_Sous_dense
88268;Lesseux;1b_Sous_dense
88269;Liézey;4_Tres_dotee
88270;Liffol-le-Grand;3_intermediaire
88271;Lignéville;3_intermediaire
88272;Lironcourt;1b_Sous_dense
88273;Longchamp;3_intermediaire
88274;Longchamp-sous-Châtenois;3_intermediaire
88275;Lubine;3_intermediaire
88276;Lusse;1b_Sous_dense
88277;Luvigny;3_intermediaire
88278;Maconcourt;3_intermediaire
88279;Madecourt;1b_Sous_dense
88280;Madegney;5_Sur_dotee
88281;Madonne-et-Lamerey;1b_Sous_dense
88283;Malaincourt;3_intermediaire
88284;Mandray;1b_Sous_dense
88285;Mandres-sur-Vair;3_intermediaire
88286;Marainville-sur-Madon;3_intermediaire
88287;Marey;3_intermediaire
88288;Maroncourt;1b_Sous_dense
88289;Martigny-les-Bains;3_intermediaire
88290;Martigny-les-Gerbonvaux;3_intermediaire
88291;Martinvelle;3_intermediaire
88292;Mattaincourt;1b_Sous_dense
88293;Maxey-sur-Meuse;3_intermediaire
88294;Mazeley;3_intermediaire
88295;Mazirot;1b_Sous_dense
88296;Médonville;3_intermediaire
88297;Méménil;3_intermediaire
88298;Ménarmont;1b_Sous_dense
88299;Ménil-en-Xaintois;3_intermediaire
88300;Ménil-de-Senones;1b_Sous_dense
88301;Ménil-sur-Belvitte;1b_Sous_dense
88302;Le Ménil;3_intermediaire
88303;Midrevaux;3_intermediaire
88304;Mirecourt;1b_Sous_dense
88305;Moncel-sur-Vair;3_intermediaire
88306;Le Mont;1b_Sous_dense
88307;Mont-lès-Lamarche;3_intermediaire
88308;Mont-lès-Neufchâteau;3_intermediaire
88309;Monthureux-le-Sec;3_intermediaire
88310;Monthureux-sur-Saône;1b_Sous_dense
88311;Montmotier;3_intermediaire
88312;Morelmaison;3_intermediaire
88313;Moriville;5_Sur_dotee
88314;Morizécourt;3_intermediaire
88315;Mortagne;3_intermediaire
88316;Morville;3_intermediaire
88317;Moussey;1b_Sous_dense
88318;Moyemont;1b_Sous_dense
88319;Moyenmoutier;1b_Sous_dense
88320;Nayemont-les-Fosses;1b_Sous_dense
88321;Neufchâteau;3_intermediaire
88322;La Neuveville-devant-Lépanges;3_intermediaire
88324;La Neuveville-sous-Châtenois;3_intermediaire
88325;La Neuveville-sous-Montfort;3_intermediaire
88326;Neuvillers-sur-Fave;1b_Sous_dense
88327;Nomexy;5_Sur_dotee
88328;Nompatelize;3_intermediaire
88330;Nonville;1b_Sous_dense
88331;Nonzeville;1b_Sous_dense
88332;Norroy;3_intermediaire
88333;Nossoncourt;1b_Sous_dense
88334;Oëlleville;1b_Sous_dense
88335;Offroicourt;1b_Sous_dense
88336;Ollainville;3_intermediaire
88338;Ortoncourt;1b_Sous_dense
88340;Padoux;1b_Sous_dense
88341;Pair-et-Grandrupt;1b_Sous_dense
88342;Pallegney;3_intermediaire
88343;Parey-sous-Montfort;3_intermediaire
88344;Pargny-sous-Mureau;3_intermediaire
88345;La Petite-Fosse;3_intermediaire
88346;La Petite-Raon;1b_Sous_dense
88347;Pierrefitte;1b_Sous_dense
88348;Pierrepont-sur-l'Arentèle;3_intermediaire
88349;Plainfaing;3_intermediaire
88350;Pleuvezain;3_intermediaire
88351;Plombières-les-Bains;3_intermediaire
88352;Pompierre;3_intermediaire
88353;Pont-lès-Bonfays;1b_Sous_dense
88354;Pont-sur-Madon;1b_Sous_dense
88355;Portieux;3_intermediaire
88356;Les Poulières;3_intermediaire
88357;Poussay;1b_Sous_dense
88358;Pouxeux;3_intermediaire
88359;Prey;3_intermediaire
88360;Provenchères-lès-Darney;3_intermediaire
88361;Provenchères-et-Colroy;3_intermediaire
88362;Le Puid;1b_Sous_dense
88363;Punerot;3_intermediaire
88364;Puzieux;1b_Sous_dense
88365;Racécourt;1b_Sous_dense
88366;Rainville;3_intermediaire
88367;Rambervillers;1b_Sous_dense
88368;Ramecourt;1b_Sous_dense
88369;Ramonchamp;3_intermediaire
88370;Rancourt;1b_Sous_dense
88371;Raon-aux-Bois;3_intermediaire
88372;Raon-l'Étape;1b_Sous_dense
88373;Raon-sur-Plaine;3_intermediaire
88374;Rapey;3_intermediaire
88375;Raves;1b_Sous_dense
88376;Rebeuville;3_intermediaire
88377;Regnévelle;3_intermediaire
88378;Regney;5_Sur_dotee
88379;Rehaincourt;5_Sur_dotee
88380;Rehaupal;4_Tres_dotee
88381;Relanges;1b_Sous_dense
88382;Remicourt;1b_Sous_dense
88383;Remiremont;3_intermediaire
88385;Remoncourt;3_intermediaire
88386;Remomeix;1b_Sous_dense
88387;Removille;3_intermediaire
88388;Renauvoid;3_intermediaire
88389;Repel;3_intermediaire
88390;Robécourt;3_intermediaire
88391;Rochesson;3_intermediaire
88393;Rollainville;3_intermediaire
88394;Romain-aux-Bois;3_intermediaire
88395;Romont;1b_Sous_dense
88398;Les Rouges-Eaux;3_intermediaire
88399;Le Roulier;3_intermediaire
88400;Rouvres-en-Xaintois;1b_Sous_dense
88401;Rouvres-la-Chétive;3_intermediaire
88402;Roville-aux-Chênes;1b_Sous_dense
88403;Rozerotte;1b_Sous_dense
88404;Rozières-sur-Mouzon;3_intermediaire
88406;Rugney;3_intermediaire
88407;Ruppes;3_intermediaire
88408;Rupt-sur-Moselle;3_intermediaire
88409;Saint-Amé;3_intermediaire
88410;Sainte-Barbe;1b_Sous_dense
88411;Saint-Baslemont;3_intermediaire
88412;Saint-Benoît-la-Chipotte;1b_Sous_dense
88413;Saint-Dié-des-Vosges;3_intermediaire
88415;Saint-Étienne-lès-Remiremont;3_intermediaire
88416;Saint-Genest;1b_Sous_dense
88417;Saint-Gorgon;1b_Sous_dense
88418;Sainte-Hélène;1b_Sous_dense
88419;Saint-Jean-d'Ormont;3_intermediaire
88421;Saint-Julien;1b_Sous_dense
88423;Saint-Léonard;1b_Sous_dense
88424;Sainte-Marguerite;1b_Sous_dense
88425;Saint-Maurice-sur-Mortagne;1b_Sous_dense
88426;Saint-Maurice-sur-Moselle;3_intermediaire
88427;Saint-Menge;3_intermediaire
88428;Saint-Michel-sur-Meurthe;3_intermediaire
88429;Saint-Nabord;3_intermediaire
88430;Saint-Ouen-lès-Parey;3_intermediaire
88431;Saint-Paul;3_intermediaire
88432;Saint-Pierremont;1b_Sous_dense
88433;Saint-Prancher;3_intermediaire
88434;Saint-Remimont;3_intermediaire
88435;Saint-Remy;1b_Sous_dense
88436;Saint-Stail;1b_Sous_dense
88437;Saint-Vallier;5_Sur_dotee
88438;La Salle;3_intermediaire
88439;Sanchey;3_intermediaire
88440;Sandaucourt;3_intermediaire
88441;Sans-Vallois;1b_Sous_dense
88442;Sapois;3_intermediaire
88443;Sartes;3_intermediaire
88444;Le Saulcy;1b_Sous_dense
88445;Saulcy-sur-Meurthe;1b_Sous_dense
88446;Saulxures-lès-Bulgnéville;3_intermediaire
88447;Saulxures-sur-Moselotte;3_intermediaire
88448;Sauville;3_intermediaire
88449;Savigny;3_intermediaire
88450;Senaide;3_intermediaire
88451;Senones;1b_Sous_dense
88452;Senonges;3_intermediaire
88453;Seraumont;3_intermediaire
88454;Sercœur;3_intermediaire
88455;Serécourt;3_intermediaire
88456;Serocourt;3_intermediaire
88457;Sionne;3_intermediaire
88458;Socourt;3_intermediaire
88459;Soncourt;3_intermediaire
88460;Soulosse-sous-Saint-Élophe;3_intermediaire
88461;Suriauville;3_intermediaire
88462;Le Syndicat;3_intermediaire
88463;Taintrux;3_intermediaire
88464;Tendon;3_intermediaire
88465;Thaon-les-Vosges;3_intermediaire
88466;They-sous-Montfort;3_intermediaire
88467;Thiéfosse;3_intermediaire
88468;Le Thillot;3_intermediaire
88469;Thiraucourt;1b_Sous_dense
88470;Le Tholy;4_Tres_dotee
88471;Les Thons;1b_Sous_dense
88472;Thuillières;3_intermediaire
88473;Tignécourt;1b_Sous_dense
88474;Tilleux;3_intermediaire
88475;Tollaincourt;3_intermediaire
88476;Totainville;3_intermediaire
88477;Trampot;3_intermediaire
88478;Tranqueville-Graux;3_intermediaire
88479;Trémonzey;3_intermediaire
88480;Ubexy;3_intermediaire
88481;Uriménil;3_intermediaire
88482;Urville;3_intermediaire
88483;Uxegney;3_intermediaire
88484;Uzemain;3_intermediaire
88485;La Vacheresse-et-la-Rouillie;3_intermediaire
88486;Vagney;3_intermediaire
88487;Le Val-d'Ajol;3_intermediaire
88488;Valfroicourt;3_intermediaire
88489;Valleroy-aux-Saules;1b_Sous_dense
88490;Valleroy-le-Sec;3_intermediaire
88491;Les Vallois;1b_Sous_dense
88492;Le Valtin;4_Tres_dotee
88493;Varmonzey;3_intermediaire
88494;Vaubexy;1b_Sous_dense
88495;Vaudéville;3_intermediaire
88496;Vaudoncourt;3_intermediaire
88497;Vaxoncourt;3_intermediaire
88498;Vecoux;3_intermediaire
88499;Velotte-et-Tatignécourt;1b_Sous_dense
88500;Ventron;3_intermediaire
88501;Le Vermont;1b_Sous_dense
88502;Vervezelle;3_intermediaire
88503;Vexaincourt;1b_Sous_dense
88504;Vicherey;3_intermediaire
88505;Vienville;3_intermediaire
88506;Vieux-Moulin;1b_Sous_dense
88507;Villers;1b_Sous_dense
88508;Ville-sur-Illon;1b_Sous_dense
88509;Villoncourt;3_intermediaire
88510;Villotte;3_intermediaire
88511;Villouxel;3_intermediaire
88512;Viménil;3_intermediaire
88513;Vincey;3_intermediaire
88514;Viocourt;3_intermediaire
88515;Vioménil;1b_Sous_dense
88516;Vittel;3_intermediaire
88517;Viviers-le-Gras;3_intermediaire
88518;Viviers-lès-Offroicourt;1b_Sous_dense
88519;La Voivre;3_intermediaire
88520;Les Voivres;3_intermediaire
88521;Vomécourt;1b_Sous_dense
88522;Vomécourt-sur-Madon;1b_Sous_dense
88523;Vouxey;3_intermediaire
88524;Vrécourt;3_intermediaire
88525;Vroville;1b_Sous_dense
88526;Wisembach;1b_Sous_dense
88527;Xaffévillers;1b_Sous_dense
88528;Xamontarupt;3_intermediaire
88529;Xaronval;3_intermediaire
88530;Xertigny;3_intermediaire
88531;Xonrupt-Longemer;4_Tres_dotee
88532;Zincourt;3_intermediaire
89002;Aigremont;1b_Sous_dense
89003;Montholon;3_intermediaire
89004;Aisy-sur-Armançon;1b_Sous_dense
89005;Ancy-le-Franc;1b_Sous_dense
89006;Ancy-le-Libre;1b_Sous_dense
89007;Andryes;3_intermediaire
89008;Angely;3_intermediaire
89009;Annay-la-Côte;3_intermediaire
89010;Annay-sur-Serein;1b_Sous_dense
89011;Annéot;3_intermediaire
89012;Annoux;3_intermediaire
89013;Appoigny;3_intermediaire
89014;Arces-Dilo;1b_Sous_dense
89015;Arcy-sur-Cure;3_intermediaire
89016;Argentenay;1b_Sous_dense
89017;Argenteuil-sur-Armançon;1b_Sous_dense
89018;Armeau;3_intermediaire
89019;Arthonnay;1b_Sous_dense
89020;Asnières-sous-Bois;3_intermediaire
89021;Asquins;3_intermediaire
89022;Athie;3_intermediaire
89023;Augy;3_intermediaire
89024;Auxerre;3_intermediaire
89025;Avallon;3_intermediaire
89027;Bagneaux;3_intermediaire
89028;Baon;1b_Sous_dense
89029;Bassou;1b_Sous_dense
89030;Bazarnes;3_intermediaire
89031;Beaumont;1b_Sous_dense
89032;Beauvilliers;3_intermediaire
89033;Beauvoir;3_intermediaire
89034;Beine;1b_Sous_dense
89035;Bellechaume;1b_Sous_dense
89036;La Belliole;3_intermediaire
89037;Béon;1b_Sous_dense
89038;Bernouil;1b_Sous_dense
89039;Béru;1b_Sous_dense
89040;Bessy-sur-Cure;3_intermediaire
89041;Beugnon;1b_Sous_dense
89042;Bierry-les-Belles-Fontaines;1b_Sous_dense
89043;Blacy;3_intermediaire
89044;Blannay;3_intermediaire
89045;Bleigny-le-Carreau;3_intermediaire
89046;Bléneau;3_intermediaire
89048;Bœurs-en-Othe;3_intermediaire
89049;Bois-d'Arcy;3_intermediaire
89050;Bonnard;1b_Sous_dense
89051;Les Bordes;3_intermediaire
89053;Branches;3_intermediaire
89054;Brannay;1b_Sous_dense
89055;Brienon-sur-Armançon;1b_Sous_dense
89056;Brion;1b_Sous_dense
