CartoSanté; ; 
Référentiel géographique : France par commune et arrondissement mun.; ; 
Code;Libellé;Zonage chirurgien-dentiste
80766;Toutencourt;1_Tres_sous_dotee
80767;Le Translay;1_Tres_sous_dotee
80769;Treux;1_Tres_sous_dotee
80770;Tully;1_Tres_sous_dotee
80771;Ugny-l'Équipée;1_Tres_sous_dotee
80773;Vadencourt;1_Tres_sous_dotee
80774;Vaire-sous-Corbie;1_Tres_sous_dotee
80775;Valines;1_Tres_sous_dotee
80776;Varennes;1_Tres_sous_dotee
80777;Vauchelles-lès-Authie;1_Tres_sous_dotee
80778;Vauchelles-lès-Domart;1_Tres_sous_dotee
80779;Vauchelles-les-Quesnoy;1_Tres_sous_dotee
80780;Vaudricourt;1_Tres_sous_dotee
80781;Vauvillers;1_Tres_sous_dotee
80782;Vaux-en-Amiénois;3_intermediaire
80783;Vaux-Marquenneville;1_Tres_sous_dotee
80784;Vaux-sur-Somme;1_Tres_sous_dotee
80785;Vecquemont;1_Tres_sous_dotee
80786;Velennes;1_Tres_sous_dotee
80787;Vercourt;1_Tres_sous_dotee
80788;Vergies;1_Tres_sous_dotee
80789;Vermandovillers;1_Tres_sous_dotee
80790;Verpillières;1_Tres_sous_dotee
80791;Vers-sur-Selle;3_intermediaire
80792;La Vicogne;3_intermediaire
80793;Vignacourt;1_Tres_sous_dotee
80794;Villecourt;1_Tres_sous_dotee
80795;Ville-le-Marclet;1_Tres_sous_dotee
80796;Villeroy;1_Tres_sous_dotee
80797;Villers-aux-Érables;1_Tres_sous_dotee
80798;Villers-Bocage;3_intermediaire
80799;Villers-Bretonneux;1_Tres_sous_dotee
80800;Villers-Campsart;1_Tres_sous_dotee
80801;Villers-Carbonnel;1_Tres_sous_dotee
80802;Villers-Faucon;1_Tres_sous_dotee
80803;Villers-lès-Roye;1_Tres_sous_dotee
80804;Villers-sous-Ailly;1_Tres_sous_dotee
80805;Villers-Tournelle;1_Tres_sous_dotee
80806;Villers-sur-Authie;1_Tres_sous_dotee
80807;Ville-sur-Ancre;1_Tres_sous_dotee
80808;Vironchaux;1_Tres_sous_dotee
80809;Vismes;1_Tres_sous_dotee
80810;Vitz-sur-Authie;1_Tres_sous_dotee
80811;Voyennes;1_Tres_sous_dotee
80812;Vraignes-en-Vermandois;1_Tres_sous_dotee
80813;Vraignes-lès-Hornoy;1_Tres_sous_dotee
80814;Vrély;1_Tres_sous_dotee
80815;Vron;1_Tres_sous_dotee
80819;Wargnies;3_intermediaire
80820;Warloy-Baillon;1_Tres_sous_dotee
80821;Warlus;1_Tres_sous_dotee
80822;Warsy;1_Tres_sous_dotee
80823;Warvillers;1_Tres_sous_dotee
80824;Wiencourt-l'Équipée;1_Tres_sous_dotee
80825;Wiry-au-Mont;1_Tres_sous_dotee
80826;Woignarue;1_Tres_sous_dotee
80827;Woincourt;1_Tres_sous_dotee
80828;Woirel;1_Tres_sous_dotee
80829;Y;1_Tres_sous_dotee
80830;Yaucourt-Bussus;1_Tres_sous_dotee
80832;Yvrench;1_Tres_sous_dotee
80833;Yvrencheux;1_Tres_sous_dotee
80834;Yzengremer;1_Tres_sous_dotee
80835;Yzeux;3_intermediaire
80836;Yonval;1_Tres_sous_dotee
81001;Aguts;1_Tres_sous_dotee
81002;Aiguefonde;1_Tres_sous_dotee
81003;Alban;1_Tres_sous_dotee
81004;Albi;3_intermediaire
81005;Albine;1_Tres_sous_dotee
81006;Algans;1_Tres_sous_dotee
81007;Alos;1_Tres_sous_dotee
81008;Almayrac;1_Tres_sous_dotee
81009;Amarens;1_Tres_sous_dotee
81010;Ambialet;3_intermediaire
81011;Ambres;3_intermediaire
81012;Andillac;1_Tres_sous_dotee
81013;Andouque;1_Tres_sous_dotee
81014;Anglès;1_Tres_sous_dotee
81015;Appelle;1_Tres_sous_dotee
81016;Arfons;1_Tres_sous_dotee
81017;Arifat;1_Tres_sous_dotee
81018;Arthès;3_intermediaire
81019;Assac;1_Tres_sous_dotee
81020;Aussac;3_intermediaire
81021;Aussillon;1_Tres_sous_dotee
81022;Bannières;1_Tres_sous_dotee
81023;Barre;1_Tres_sous_dotee
81024;Beauvais-sur-Tescou;1_Tres_sous_dotee
81025;Belcastel;3_intermediaire
81026;Bellegarde-Marsal;3_intermediaire
81027;Belleserre;1_Tres_sous_dotee
81028;Berlats;1_Tres_sous_dotee
81029;Bernac;3_intermediaire
81030;Bertre;1_Tres_sous_dotee
81031;Le Bez;1_Tres_sous_dotee
81032;Blan;1_Tres_sous_dotee
81033;Blaye-les-Mines;1_Tres_sous_dotee
81034;Boissezon;1_Tres_sous_dotee
81035;Bournazel;1_Tres_sous_dotee
81036;Bout-du-Pont-de-Larn;1_Tres_sous_dotee
81037;Brassac;1_Tres_sous_dotee
81038;Brens;1_Tres_sous_dotee
81039;Briatexte;1_Tres_sous_dotee
81040;Brousse;1_Tres_sous_dotee
81041;Broze;1_Tres_sous_dotee
81042;Burlats;3_intermediaire
81043;Busque;1_Tres_sous_dotee
81044;Cabanès;1_Tres_sous_dotee
81045;Les Cabannes;1_Tres_sous_dotee
81046;Cadalen;1_Tres_sous_dotee
81047;Cadix;1_Tres_sous_dotee
81048;Cagnac-les-Mines;3_intermediaire
81049;Cahuzac;1_Tres_sous_dotee
81050;Cambon-lès-Lavaur;1_Tres_sous_dotee
81051;Cahuzac-sur-Vère;1_Tres_sous_dotee
81052;Cambon;3_intermediaire
81053;Cambounès;1_Tres_sous_dotee
81054;Cambounet-sur-le-Sor;3_intermediaire
81055;Les Cammazes;1_Tres_sous_dotee
81056;Campagnac;1_Tres_sous_dotee
81058;Carbes;3_intermediaire
81059;Carlus;3_intermediaire
81060;Carmaux;1_Tres_sous_dotee
81061;Castanet;3_intermediaire
81062;Fontrieu;1_Tres_sous_dotee
81063;Castelnau-de-Lévis;3_intermediaire
81064;Castelnau-de-Montmiral;1_Tres_sous_dotee
81065;Castres;3_intermediaire
81066;Caucalières;3_intermediaire
81067;Cestayrols;3_intermediaire
81068;Combefa;1_Tres_sous_dotee
81069;Cordes-sur-Ciel;1_Tres_sous_dotee
81070;Coufouleux;3_intermediaire
81071;Courris;1_Tres_sous_dotee
81072;Crespin;1_Tres_sous_dotee
81073;Crespinet;3_intermediaire
81074;Cunac;3_intermediaire
81075;Cuq;3_intermediaire
81076;Cuq-Toulza;1_Tres_sous_dotee
81077;Curvalle;1_Tres_sous_dotee
81078;Damiatte;1_Tres_sous_dotee
81079;Dénat;1_Tres_sous_dotee
81080;Donnazac;1_Tres_sous_dotee
81081;Dourgne;1_Tres_sous_dotee
81082;Le Dourn;1_Tres_sous_dotee
81083;Durfort;1_Tres_sous_dotee
81084;Escoussens;3_intermediaire
81085;Lacapelle-Escroux;1_Tres_sous_dotee
81086;Espérausses;1_Tres_sous_dotee
81087;Fayssac;1_Tres_sous_dotee
81088;Fauch;1_Tres_sous_dotee
81089;Faussergues;1_Tres_sous_dotee
81090;Fénols;3_intermediaire
81092;Fiac;3_intermediaire
81093;Florentin;3_intermediaire
81094;Fraissines;1_Tres_sous_dotee
81095;Frausseilles;1_Tres_sous_dotee
81096;Le Fraysse;1_Tres_sous_dotee
81097;Fréjairolles;3_intermediaire
81098;Fréjeville;3_intermediaire
81099;Gaillac;1_Tres_sous_dotee
81100;Garrevaques;1_Tres_sous_dotee
81101;Le Garric;1_Tres_sous_dotee
81102;Garrigues;3_intermediaire
81103;Gijounet;1_Tres_sous_dotee
81104;Giroussens;4_Tres_dotee
81105;Graulhet;1_Tres_sous_dotee
81106;Grazac;3_intermediaire
81108;Itzac;1_Tres_sous_dotee
81109;Jonquières;3_intermediaire
81110;Jouqueviel;1_Tres_sous_dotee
81111;Labarthe-Bleys;1_Tres_sous_dotee
81112;Labastide-de-Lévis;3_intermediaire
81114;Labastide-Gabausse;1_Tres_sous_dotee
81115;Labastide-Rouairoux;1_Tres_sous_dotee
81116;Labastide-Saint-Georges;3_intermediaire
81117;Labessière-Candeil;1_Tres_sous_dotee
81118;Laboulbène;3_intermediaire
81119;Laboutarie;1_Tres_sous_dotee
81120;Labruguière;3_intermediaire
81121;Lacabarède;1_Tres_sous_dotee
81122;Lacapelle-Pinet;1_Tres_sous_dotee
81123;Lacapelle-Ségalar;1_Tres_sous_dotee
81124;Lacaune;1_Tres_sous_dotee
81125;Lacaze;1_Tres_sous_dotee
81126;Lacougotte-Cadoul;3_intermediaire
81127;Lacroisille;1_Tres_sous_dotee
81128;Lacrouzette;3_intermediaire
81129;Lagardiolle;1_Tres_sous_dotee
81130;Lagarrigue;3_intermediaire
81131;Lagrave;3_intermediaire
81132;Guitalens-L'Albarède;1_Tres_sous_dotee
81133;Lamillarié;1_Tres_sous_dotee
81134;Lamontélarié;1_Tres_sous_dotee
81135;Laparrouquial;1_Tres_sous_dotee
81136;Larroque;1_Tres_sous_dotee
81137;Lasfaillades;1_Tres_sous_dotee
81138;Lasgraisses;1_Tres_sous_dotee
81139;Lautrec;1_Tres_sous_dotee
81140;Lavaur;3_intermediaire
81141;Lédas-et-Penthiès;1_Tres_sous_dotee
81142;Lempaut;1_Tres_sous_dotee
81143;Lescout;3_intermediaire
81144;Lescure-d'Albigeois;3_intermediaire
81145;Lisle-sur-Tarn;3_intermediaire
81146;Livers-Cazelles;1_Tres_sous_dotee
81147;Lombers;1_Tres_sous_dotee
81148;Loubers;1_Tres_sous_dotee
81149;Loupiac;3_intermediaire
81150;Lugan;4_Tres_dotee
81151;Magrin;1_Tres_sous_dotee
81152;Mailhoc;1_Tres_sous_dotee
81154;Marnaves;1_Tres_sous_dotee
81156;Marssac-sur-Tarn;3_intermediaire
81157;Marzens;3_intermediaire
81158;Le Masnau-Massuguiès;1_Tres_sous_dotee
81159;Massac-Séran;3_intermediaire
81160;Massaguel;3_intermediaire
81161;Massals;1_Tres_sous_dotee
81162;Maurens-Scopont;1_Tres_sous_dotee
81163;Mazamet;1_Tres_sous_dotee
81164;Mézens;4_Tres_dotee
81165;Milhars;1_Tres_sous_dotee
81166;Milhavet;1_Tres_sous_dotee
81167;Miolles;1_Tres_sous_dotee
81168;Mirandol-Bourgnounac;1_Tres_sous_dotee
81169;Missècle;1_Tres_sous_dotee
81170;Monestiés;1_Tres_sous_dotee
81171;Montans;1_Tres_sous_dotee
81172;Montauriol;1_Tres_sous_dotee
81173;Montcabrier;1_Tres_sous_dotee
81174;Montdragon;1_Tres_sous_dotee
81175;Montdurausse;1_Tres_sous_dotee
81176;Montels;1_Tres_sous_dotee
81177;Montfa;3_intermediaire
81178;Montgaillard;1_Tres_sous_dotee
81179;Montgey;1_Tres_sous_dotee
81180;Montirat;1_Tres_sous_dotee
81181;Montpinier;3_intermediaire
81182;Montredon-Labessonnié;1_Tres_sous_dotee
81183;Mont-Roc;3_intermediaire
81184;Montrosier;1_Tres_sous_dotee
81185;Montvalen;1_Tres_sous_dotee
81186;Moularès;1_Tres_sous_dotee
81187;Moulayrès;1_Tres_sous_dotee
81188;Moulin-Mage;1_Tres_sous_dotee
81189;Mouzens;1_Tres_sous_dotee
81190;Mouzieys-Teulet;3_intermediaire
81191;Mouzieys-Panens;1_Tres_sous_dotee
81192;Murat-sur-Vèbre;1_Tres_sous_dotee
81193;Nages;1_Tres_sous_dotee
81195;Navès;3_intermediaire
81196;Noailhac;3_intermediaire
81197;Noailles;1_Tres_sous_dotee
81198;Orban;3_intermediaire
81199;Padiès;1_Tres_sous_dotee
81200;Palleville;1_Tres_sous_dotee
81201;Pampelonne;1_Tres_sous_dotee
81202;Parisot;3_intermediaire
81203;Paulinet;1_Tres_sous_dotee
81204;Payrin-Augmontel;1_Tres_sous_dotee
81205;Péchaudier;1_Tres_sous_dotee
81206;Penne;1_Tres_sous_dotee
81207;Peyregoux;1_Tres_sous_dotee
81208;Peyrole;1_Tres_sous_dotee
81209;Pont-de-Larn;1_Tres_sous_dotee
81210;Poudis;1_Tres_sous_dotee
81211;Poulan-Pouzols;3_intermediaire
81212;Prades;1_Tres_sous_dotee
81213;Pratviel;3_intermediaire
81214;Puéchoursi;1_Tres_sous_dotee
81215;Puybegon;1_Tres_sous_dotee
81216;Puycalvel;1_Tres_sous_dotee
81217;Puycelsi;1_Tres_sous_dotee
81218;Puygouzon;3_intermediaire
81219;Puylaurens;1_Tres_sous_dotee
81220;Rabastens;3_intermediaire
81221;Rayssac;3_intermediaire
81222;Réalmont;1_Tres_sous_dotee
81223;Le Rialet;1_Tres_sous_dotee
81224;Le Riols;1_Tres_sous_dotee
81225;Rivières;1_Tres_sous_dotee
81227;Roquecourbe;3_intermediaire
81228;Roquemaure;2_Sous_dotee
81229;Roquevidal;3_intermediaire
81230;Rosières;1_Tres_sous_dotee
81231;Rouairoux;1_Tres_sous_dotee
81232;Rouffiac;3_intermediaire
81233;Terre-de-Bancalié;1_Tres_sous_dotee
81234;Roussayrolles;1_Tres_sous_dotee
81235;Saint-Affrique-les-Montagnes;3_intermediaire
81236;Saint-Agnan;3_intermediaire
81237;Saint-Amancet;1_Tres_sous_dotee
81238;Saint-Amans-Soult;1_Tres_sous_dotee
81239;Saint-Amans-Valtoret;1_Tres_sous_dotee
81240;Saint-André;1_Tres_sous_dotee
81242;Saint-Avit;3_intermediaire
81243;Saint-Beauzile;1_Tres_sous_dotee
81244;Saint-Benoît-de-Carmaux;1_Tres_sous_dotee
81245;Saint-Christophe;1_Tres_sous_dotee
81246;Sainte-Cécile-du-Cayrou;1_Tres_sous_dotee
81247;Saint-Cirgue;3_intermediaire
81248;Saint-Gauzens;1_Tres_sous_dotee
81249;Sainte-Gemme;1_Tres_sous_dotee
81250;Saint-Genest-de-Contest;1_Tres_sous_dotee
81251;Saint-Germain-des-Prés;3_intermediaire
81252;Saint-Germier;3_intermediaire
81253;Saint-Grégoire;3_intermediaire
81254;Saint-Jean-de-Marcel;1_Tres_sous_dotee
81255;Saint-Jean-de-Rives;3_intermediaire
81256;Saint-Jean-de-Vals;3_intermediaire
81257;Saint-Juéry;3_intermediaire
81258;Saint-Julien-du-Puy;1_Tres_sous_dotee
81259;Saint-Julien-Gaulène;3_intermediaire
81261;Saint-Lieux-lès-Lavaur;4_Tres_dotee
81262;Saint-Marcel-Campes;1_Tres_sous_dotee
81263;Saint-Martin-Laguépie;1_Tres_sous_dotee
81264;Saint-Michel-Labadié;1_Tres_sous_dotee
81265;Saint-Michel-de-Vax;1_Tres_sous_dotee
81266;Saint-Paul-Cap-de-Joux;1_Tres_sous_dotee
81267;Saint-Pierre-de-Trivisy;1_Tres_sous_dotee
81268;Saint-Salvi-de-Carcavès;1_Tres_sous_dotee
81269;Saint-Salvy-de-la-Balme;3_intermediaire
81270;Saint-Sernin-lès-Lavaur;1_Tres_sous_dotee
81271;Saint-Sulpice-la-Pointe;4_Tres_dotee
81272;Saint-Urcisse;1_Tres_sous_dotee
81273;Saïx;3_intermediaire
81274;Saliès;3_intermediaire
81275;Salles;1_Tres_sous_dotee
81276;Salvagnac;3_intermediaire
81277;Saussenac;3_intermediaire
81278;Sauveterre;1_Tres_sous_dotee
81279;La Sauzière-Saint-Jean;1_Tres_sous_dotee
81280;Le Ségur;1_Tres_sous_dotee
81281;Sémalens;3_intermediaire
81282;Senaux;1_Tres_sous_dotee
81283;Senouillac;1_Tres_sous_dotee
81284;Le Sequestre;3_intermediaire
81285;Sérénac;3_intermediaire
81286;Serviès;1_Tres_sous_dotee
81287;Sieurac;1_Tres_sous_dotee
81288;Sorèze;1_Tres_sous_dotee
81289;Soual;3_intermediaire
81290;Souel;1_Tres_sous_dotee
81291;Taïx;1_Tres_sous_dotee
81292;Tanus;1_Tres_sous_dotee
81293;Tauriac;1_Tres_sous_dotee
81294;Técou;1_Tres_sous_dotee
81295;Teillet;3_intermediaire
81297;Terssac;3_intermediaire
81298;Teulat;1_Tres_sous_dotee
81299;Teyssode;3_intermediaire
81300;Tonnac;1_Tres_sous_dotee
81302;Tréban;1_Tres_sous_dotee
81303;Trébas;1_Tres_sous_dotee
81304;Trévien;1_Tres_sous_dotee
81305;Vabre;1_Tres_sous_dotee
81306;Valderiès;1_Tres_sous_dotee
81307;Valdurenque;3_intermediaire
81308;Valence-d'Albigeois;1_Tres_sous_dotee
81309;Vaour;1_Tres_sous_dotee
81310;Veilhes;3_intermediaire
81311;Vénès;1_Tres_sous_dotee
81312;Verdalle;3_intermediaire
81313;Le Verdier;1_Tres_sous_dotee
81314;Viane;1_Tres_sous_dotee
81315;Vielmur-sur-Agout;3_intermediaire
81316;Vieux;1_Tres_sous_dotee
81317;Villefranche-d'Albigeois;3_intermediaire
81318;Villeneuve-lès-Lavaur;1_Tres_sous_dotee
81319;Villeneuve-sur-Vère;1_Tres_sous_dotee
81320;Vindrac-Alayrac;1_Tres_sous_dotee
81321;Le Vintrou;1_Tres_sous_dotee
81322;Virac;1_Tres_sous_dotee
81323;Viterbe;3_intermediaire
81324;Viviers-lès-Lavaur;3_intermediaire
81325;Viviers-lès-Montagnes;3_intermediaire
81326;Sainte-Croix;3_intermediaire
82001;Albefeuille-Lagarde;4_Tres_dotee
82002;Albias;1_Tres_sous_dotee
82003;Angeville;1_Tres_sous_dotee
82004;Asques;1_Tres_sous_dotee
82005;Aucamville;3_intermediaire
82006;Auterive;1_Tres_sous_dotee
82007;Auty;1_Tres_sous_dotee
82008;Auvillar;1_Tres_sous_dotee
82009;Balignac;1_Tres_sous_dotee
82010;Bardigues;1_Tres_sous_dotee
82011;Barry-d'Islemade;1_Tres_sous_dotee
82012;Les Barthes;1_Tres_sous_dotee
82013;Beaumont-de-Lomagne;1_Tres_sous_dotee
82014;Beaupuy;1_Tres_sous_dotee
82015;Belbèze-en-Lomagne;1_Tres_sous_dotee
82016;Belvèze;1_Tres_sous_dotee
82017;Bessens;1_Tres_sous_dotee
82018;Bioule;1_Tres_sous_dotee
82019;Boudou;1_Tres_sous_dotee
82020;Bouillac;1_Tres_sous_dotee
82021;Bouloc-en-Quercy;1_Tres_sous_dotee
82022;Bourg-de-Visa;1_Tres_sous_dotee
82023;Bourret;1_Tres_sous_dotee
82024;Brassac;1_Tres_sous_dotee
82025;Bressols;4_Tres_dotee
82026;Bruniquel;1_Tres_sous_dotee
82027;Campsas;3_intermediaire
82028;Canals;3_intermediaire
82029;Castanet;1_Tres_sous_dotee
82030;Castelferrus;1_Tres_sous_dotee
82031;Castelmayran;1_Tres_sous_dotee
82032;Castelsagrat;1_Tres_sous_dotee
82033;Castelsarrasin;1_Tres_sous_dotee
82034;Castéra-Bouzet;1_Tres_sous_dotee
82035;Caumont;1_Tres_sous_dotee
82036;Le Causé;1_Tres_sous_dotee
82037;Caussade;1_Tres_sous_dotee
82038;Caylus;1_Tres_sous_dotee
82039;Cayrac;1_Tres_sous_dotee
82040;Cayriech;1_Tres_sous_dotee
82041;Cazals;1_Tres_sous_dotee
82042;Cazes-Mondenard;1_Tres_sous_dotee
82043;Comberouger;1_Tres_sous_dotee
82044;Corbarieu;4_Tres_dotee
82045;Cordes-Tolosannes;1_Tres_sous_dotee
82046;Coutures;1_Tres_sous_dotee
82047;Cumont;1_Tres_sous_dotee
82048;Dieupentale;1_Tres_sous_dotee
82049;Donzac;1_Tres_sous_dotee
82050;Dunes;1_Tres_sous_dotee
82051;Durfort-Lacapelette;1_Tres_sous_dotee
82052;Escatalens;1_Tres_sous_dotee
82053;Escazeaux;1_Tres_sous_dotee
82054;Espalais;1_Tres_sous_dotee
82055;Esparsac;1_Tres_sous_dotee
82056;Espinas;1_Tres_sous_dotee
82057;Fabas;3_intermediaire
82058;Fajolles;1_Tres_sous_dotee
82059;Faudoas;1_Tres_sous_dotee
82060;Fauroux;1_Tres_sous_dotee
82061;Féneyrols;1_Tres_sous_dotee
82062;Finhan;1_Tres_sous_dotee
82063;Garganvillar;1_Tres_sous_dotee
82064;Gariès;1_Tres_sous_dotee
82065;Gasques;1_Tres_sous_dotee
82066;Génébrières;4_Tres_dotee
82067;Gensac;1_Tres_sous_dotee
82068;Gimat;1_Tres_sous_dotee
82069;Ginals;1_Tres_sous_dotee
82070;Glatens;1_Tres_sous_dotee
82071;Goas;1_Tres_sous_dotee
82072;Golfech;1_Tres_sous_dotee
82073;Goudourville;1_Tres_sous_dotee
82074;Gramont;1_Tres_sous_dotee
82075;Grisolles;3_intermediaire
82076;L'Honor-de-Cos;1_Tres_sous_dotee
82077;Labarthe;1_Tres_sous_dotee
82078;Labastide-de-Penne;1_Tres_sous_dotee
82079;Labastide-Saint-Pierre;3_intermediaire
82080;Labastide-du-Temple;1_Tres_sous_dotee
82081;Labourgade;1_Tres_sous_dotee
82082;Lacapelle-Livron;1_Tres_sous_dotee
82083;Lachapelle;1_Tres_sous_dotee
82084;Lacour;1_Tres_sous_dotee
82085;Lacourt-Saint-Pierre;4_Tres_dotee
82086;Lafitte;1_Tres_sous_dotee
82087;Lafrançaise;1_Tres_sous_dotee
82088;Laguépie;1_Tres_sous_dotee
82089;Lamagistère;1_Tres_sous_dotee
82090;Lamothe-Capdeville;4_Tres_dotee
82091;Lamothe-Cumont;1_Tres_sous_dotee
82092;Lapenche;1_Tres_sous_dotee
82093;Larrazet;1_Tres_sous_dotee
82094;Lauzerte;1_Tres_sous_dotee
82095;Lavaurette;1_Tres_sous_dotee
82096;La Ville-Dieu-du-Temple;1_Tres_sous_dotee
82097;Lavit;1_Tres_sous_dotee
82098;Léojac;4_Tres_dotee
82099;Lizac;1_Tres_sous_dotee
82100;Loze;1_Tres_sous_dotee
82101;Malause;1_Tres_sous_dotee
82102;Mansonville;1_Tres_sous_dotee
82103;Marignac;1_Tres_sous_dotee
82104;Marsac;1_Tres_sous_dotee
82105;Mas-Grenier;1_Tres_sous_dotee
82106;Maubec;1_Tres_sous_dotee
82107;Maumusson;1_Tres_sous_dotee
82108;Meauzac;1_Tres_sous_dotee
82109;Merles;1_Tres_sous_dotee
82110;Mirabel;1_Tres_sous_dotee
82111;Miramont-de-Quercy;1_Tres_sous_dotee
82112;Moissac;1_Tres_sous_dotee
82113;Molières;1_Tres_sous_dotee
82114;Monbéqui;1_Tres_sous_dotee
82115;Monclar-de-Quercy;1_Tres_sous_dotee
82116;Montagudet;1_Tres_sous_dotee
82117;Montaigu-de-Quercy;1_Tres_sous_dotee
82118;Montaïn;1_Tres_sous_dotee
82119;Montalzat;1_Tres_sous_dotee
82120;Montastruc;1_Tres_sous_dotee
82121;Montauban;4_Tres_dotee
82122;Montbarla;1_Tres_sous_dotee
82123;Montbartier;1_Tres_sous_dotee
82124;Montbeton;4_Tres_dotee
82125;Montech;1_Tres_sous_dotee
82126;Monteils;1_Tres_sous_dotee
82127;Montesquieu;1_Tres_sous_dotee
82128;Montfermier;1_Tres_sous_dotee
82129;Montgaillard;1_Tres_sous_dotee
82130;Montjoi;1_Tres_sous_dotee
82131;Montpezat-de-Quercy;1_Tres_sous_dotee
82132;Montricoux;1_Tres_sous_dotee
82133;Mouillac;1_Tres_sous_dotee
82134;Nègrepelisse;1_Tres_sous_dotee
82135;Nohic;3_intermediaire
82136;Orgueil;3_intermediaire
82137;Parisot;1_Tres_sous_dotee
82138;Perville;1_Tres_sous_dotee
82139;Le Pin;1_Tres_sous_dotee
82140;Piquecos;1_Tres_sous_dotee
82141;Pommevic;1_Tres_sous_dotee
82142;Pompignan;3_intermediaire
82143;Poupas;1_Tres_sous_dotee
82144;Puycornet;1_Tres_sous_dotee
82145;Puygaillard-de-Quercy;1_Tres_sous_dotee
82146;Puygaillard-de-Lomagne;1_Tres_sous_dotee
82147;Puylagarde;1_Tres_sous_dotee
82148;Puylaroque;1_Tres_sous_dotee
82149;Réalville;1_Tres_sous_dotee
82150;Reyniès;3_intermediaire
82151;Roquecor;1_Tres_sous_dotee
82152;Saint-Aignan;1_Tres_sous_dotee
82153;Saint-Amans-du-Pech;1_Tres_sous_dotee
82154;Saint-Amans-de-Pellagal;1_Tres_sous_dotee
82155;Saint-Antonin-Noble-Val;1_Tres_sous_dotee
82156;Saint-Arroumex;1_Tres_sous_dotee
82157;Saint-Beauzeil;1_Tres_sous_dotee
82158;Saint-Cirice;1_Tres_sous_dotee
82159;Saint-Cirq;1_Tres_sous_dotee
82160;Saint-Clair;1_Tres_sous_dotee
82161;Saint-Étienne-de-Tulmont;4_Tres_dotee
82162;Saint-Georges;1_Tres_sous_dotee
82163;Saint-Jean-du-Bouzet;1_Tres_sous_dotee
82164;Sainte-Juliette;1_Tres_sous_dotee
82165;Saint-Loup;1_Tres_sous_dotee
82166;Saint-Michel;1_Tres_sous_dotee
82167;Saint-Nauphary;4_Tres_dotee
82168;Saint-Nazaire-de-Valentane;1_Tres_sous_dotee
82169;Saint-Nicolas-de-la-Grave;1_Tres_sous_dotee
82170;Saint-Paul-d'Espis;1_Tres_sous_dotee
82171;Saint-Porquier;1_Tres_sous_dotee
82172;Saint-Projet;1_Tres_sous_dotee
82173;Saint-Sardos;1_Tres_sous_dotee
82174;Saint-Vincent-d'Autéjac;1_Tres_sous_dotee
82175;Saint-Vincent-Lespinasse;1_Tres_sous_dotee
82176;La Salvetat-Belmontet;1_Tres_sous_dotee
82177;Sauveterre;1_Tres_sous_dotee
82178;Savenès;1_Tres_sous_dotee
82179;Septfonds;1_Tres_sous_dotee
82180;Sérignac;1_Tres_sous_dotee
82181;Sistels;1_Tres_sous_dotee
82182;Touffailles;1_Tres_sous_dotee
82183;Tréjouls;1_Tres_sous_dotee
82184;Vaïssac;1_Tres_sous_dotee
82185;Valeilles;1_Tres_sous_dotee
82186;Valence;1_Tres_sous_dotee
82187;Varen;1_Tres_sous_dotee
82188;Varennes;1_Tres_sous_dotee
82189;Vazerac;1_Tres_sous_dotee
82190;Verdun-sur-Garonne;1_Tres_sous_dotee
82191;Verfeil;1_Tres_sous_dotee
82192;Verlhac-Tescou;1_Tres_sous_dotee
82193;Vigueron;1_Tres_sous_dotee
82194;Villebrumier;3_intermediaire
82195;Villemade;4_Tres_dotee
83001;Les Adrets-de-l'Estérel;5b_Non_prioritaire
83002;Aiguines;1_Tres_sous_dotee
83003;Ampus;3_intermediaire
83004;Les Arcs;1_Tres_sous_dotee
83005;Artignosc-sur-Verdon;1_Tres_sous_dotee
83006;Artigues;3_intermediaire
83007;Aups;1_Tres_sous_dotee
83008;Bagnols-en-Forêt;1_Tres_sous_dotee
83009;Bandol;4_Tres_dotee
83010;Bargème;3_intermediaire
83011;Bargemon;3_intermediaire
83012;Barjols;1_Tres_sous_dotee
83013;La Bastide;3_intermediaire
83014;Baudinard-sur-Verdon;1_Tres_sous_dotee
83015;Bauduen;1_Tres_sous_dotee
83016;Le Beausset;3_intermediaire
83017;Belgentier;3_intermediaire
83018;Besse-sur-Issole;1_Tres_sous_dotee
83019;Bormes-les-Mimosas;3_intermediaire
83020;Le Bourguet;4_Tres_dotee
83021;Bras;1_Tres_sous_dotee
83022;Brenon;3_intermediaire
83023;Brignoles;3_intermediaire
83025;Brue-Auriac;1_Tres_sous_dotee
83026;Cabasse;1_Tres_sous_dotee
83027;La Cadière-d'Azur;3_intermediaire
83028;Callas;2_Sous_dotee
83029;Callian;4_Tres_dotee
83030;Camps-la-Source;3_intermediaire
83031;Le Cannet-des-Maures;1_Tres_sous_dotee
83032;Carcès;1_Tres_sous_dotee
83033;Carnoules;1_Tres_sous_dotee
83034;Carqueiranne;3_intermediaire
83035;Le Castellet;3_intermediaire
83036;Cavalaire-sur-Mer;3_intermediaire
83037;La Celle;3_intermediaire
83038;Châteaudouble;3_intermediaire
83039;Châteauvert;1_Tres_sous_dotee
83040;Châteauvieux;4_Tres_dotee
83041;Claviers;3_intermediaire
83042;Cogolin;3_intermediaire
83043;Collobrières;1_Tres_sous_dotee
83044;Comps-sur-Artuby;3_intermediaire
83045;Correns;1_Tres_sous_dotee
83046;Cotignac;1_Tres_sous_dotee
83047;La Crau;4_Tres_dotee
