CartoSanté; ; 
Référentiel géographique : France par commune et arrondissement mun.; ; 
Code;Libellé;Zonage infirmiers
17066;Brie-sous-Archiac;3_intermediaire
17067;Brie-sous-Matha;3_intermediaire
17068;Brie-sous-Mortagne;3_intermediaire
17069;Brives-sur-Charente;3_intermediaire
17070;Brizambourg;3_intermediaire
17071;La Brousse;3_intermediaire
17072;Burie;3_intermediaire
17073;Bussac-sur-Charente;4_Tres_dotee
17074;Bussac-Forêt;3_intermediaire
17075;Cabariot;4_Tres_dotee
17076;Celles;3_intermediaire
17077;Cercoux;3_intermediaire
17078;Chadenac;3_intermediaire
17079;Chaillevette;3_intermediaire
17080;Chambon;3_intermediaire
17081;Chamouillac;3_intermediaire
17082;Champagnac;3_intermediaire
17083;Champagne;4_Tres_dotee
17084;Champagnolles;3_intermediaire
17085;Champdolent;3_intermediaire
17086;Chaniers;4_Tres_dotee
17087;Chantemerle-sur-la-Soie;3_intermediaire
17089;La Chapelle-des-Pots;4_Tres_dotee
17091;Charron;3_intermediaire
17092;Chartuzac;3_intermediaire
17093;Le Château-d'Oléron;3_intermediaire
17094;Châtelaillon-Plage;3_intermediaire
17095;Chatenet;3_intermediaire
17096;Chaunac;3_intermediaire
17097;Le Chay;3_intermediaire
17098;Chenac-Saint-Seurin-d'Uzet;3_intermediaire
17099;Chepniers;3_intermediaire
17100;Chérac;3_intermediaire
17101;Cherbonnières;2_Sous_dotee
17102;Chermignac;4_Tres_dotee
17104;Chevanceaux;3_intermediaire
17105;Chives;3_intermediaire
17106;Cierzac;3_intermediaire
17107;Ciré-d'Aunis;3_intermediaire
17108;Clam;3_intermediaire
17109;Clavette;3_intermediaire
17110;Clérac;3_intermediaire
17111;Clion;3_intermediaire
17112;La Clisse;4_Tres_dotee
17113;La Clotte;5_Sur_dotee
17114;Coivert;3_intermediaire
17115;Colombiers;3_intermediaire
17116;Consac;3_intermediaire
17117;Contré;2_Sous_dotee
17118;Corignac;3_intermediaire
17119;Corme-Écluse;3_intermediaire
17120;Corme-Royal;4_Tres_dotee
17121;La Couarde-sur-Mer;3_intermediaire
17122;Coulonges;3_intermediaire
17124;Courant;3_intermediaire
17125;Courcelles;3_intermediaire
17126;Courcerac;3_intermediaire
17127;Courçon;3_intermediaire
17128;Courcoury;4_Tres_dotee
17129;Courpignac;3_intermediaire
17130;Coux;3_intermediaire
17131;Cozes;3_intermediaire
17132;Cram-Chaban;3_intermediaire
17133;Cravans;3_intermediaire
17134;Crazannes;3_intermediaire
17135;Cressé;3_intermediaire
17136;Croix-Chapeau;3_intermediaire
17137;La Croix-Comtesse;3_intermediaire
17138;Dampierre-sur-Boutonne;2_Sous_dotee
17139;Dœuil-sur-le-Mignon;3_intermediaire
17140;Dolus-d'Oléron;4_Tres_dotee
17141;Dompierre-sur-Charente;4_Tres_dotee
17142;Dompierre-sur-Mer;4_Tres_dotee
17143;Le Douhet;4_Tres_dotee
17145;Échebrune;3_intermediaire
17146;Échillais;4_Tres_dotee
17147;Écoyeux;4_Tres_dotee
17148;Écurat;4_Tres_dotee
17149;Les Éduts;2_Sous_dotee
17150;Les Églises-d'Argenteuil;3_intermediaire
17151;L'Éguille;3_intermediaire
17152;Épargnes;3_intermediaire
17153;Esnandes;3_intermediaire
17154;Les Essards;4_Tres_dotee
17155;Étaules;3_intermediaire
17156;Expiremont;3_intermediaire
17157;Fenioux;3_intermediaire
17158;Ferrières;3_intermediaire
17159;Fléac-sur-Seugne;3_intermediaire
17160;Floirac;3_intermediaire
17161;La Flotte;3_intermediaire
17162;Fontaine-Chalendray;3_intermediaire
17163;Fontaines-d'Ozillac;3_intermediaire
17164;Fontcouverte;4_Tres_dotee
17165;Fontenet;3_intermediaire
17166;Forges;3_intermediaire
17167;Le Fouilloux;3_intermediaire
17168;Fouras;3_intermediaire
17171;Geay;3_intermediaire
17172;Gémozac;3_intermediaire
17173;La Genétouze;3_intermediaire
17174;Genouillé;3_intermediaire
17175;Germignac;3_intermediaire
17176;Gibourne;3_intermediaire
17177;Le Gicq;3_intermediaire
17178;Givrezac;3_intermediaire
17179;Les Gonds;4_Tres_dotee
17180;Gourvillette;3_intermediaire
17181;Grandjean;3_intermediaire
17182;La Grève-sur-Mignon;3_intermediaire
17183;Grézac;3_intermediaire
17184;La Gripperie-Saint-Symphorien;4_Tres_dotee
17185;Le Gua;3_intermediaire
17186;Le Gué-d'Alleré;3_intermediaire
17187;Guitinières;3_intermediaire
17188;Haimps;3_intermediaire
17190;L'Houmeau;3_intermediaire
17191;La Jard;3_intermediaire
17192;Jarnac-Champagne;3_intermediaire
17193;La Jarne;3_intermediaire
17194;La Jarrie;3_intermediaire
17195;La Jarrie-Audouin;3_intermediaire
17196;Jazennes;3_intermediaire
17197;Jonzac;3_intermediaire
17198;Juicq;3_intermediaire
17199;Jussas;3_intermediaire
17200;Lagord;3_intermediaire
17201;La Laigne;3_intermediaire
17202;Landes;3_intermediaire
17203;Landrais;3_intermediaire
17204;Léoville;3_intermediaire
17205;Loire-les-Marais;4_Tres_dotee
17206;Loiré-sur-Nie;2_Sous_dotee
17207;Loix;3_intermediaire
17208;Longèves;3_intermediaire
17209;Lonzac;3_intermediaire
17210;Lorignac;3_intermediaire
17211;Loulay;3_intermediaire
17212;Louzignac;3_intermediaire
17213;Lozay;3_intermediaire
17214;Luchat;4_Tres_dotee
17215;Lussac;3_intermediaire
17216;Lussant;4_Tres_dotee
17217;Macqueville;3_intermediaire
17218;Marans;3_intermediaire
17219;Marennes-Hiers-Brouage;3_intermediaire
17220;Marignac;3_intermediaire
17221;Marsais;3_intermediaire
17222;Marsilly;3_intermediaire
17223;Massac;3_intermediaire
17224;Matha;3_intermediaire
17225;Les Mathes;3_intermediaire
17226;Mazeray;3_intermediaire
17227;Mazerolles;3_intermediaire
17228;Médis;3_intermediaire
17229;Mérignac;3_intermediaire
17230;Meschers-sur-Gironde;2_Sous_dotee
17231;Messac;3_intermediaire
17232;Meursac;3_intermediaire
17233;Meux;3_intermediaire
17234;Migré;3_intermediaire
17235;Migron;3_intermediaire
17236;Mirambeau;4_Tres_dotee
17237;Moëze;4_Tres_dotee
17239;Mons;3_intermediaire
17240;Montendre;3_intermediaire
17241;Montguyon;3_intermediaire
17242;Montils;3_intermediaire
17243;Montlieu-la-Garde;3_intermediaire
17244;Montpellier-de-Médillan;3_intermediaire
17245;Montroy;3_intermediaire
17246;Moragne;4_Tres_dotee
17247;Mornac-sur-Seudre;3_intermediaire
17248;Mortagne-sur-Gironde;3_intermediaire
17249;Mortiers;3_intermediaire
17250;Mosnac;3_intermediaire
17252;Le Mung;3_intermediaire
17253;Muron;3_intermediaire
17254;Nachamps;3_intermediaire
17255;Nancras;3_intermediaire
17256;Nantillé;3_intermediaire
17257;Néré;2_Sous_dotee
17258;Neuillac;3_intermediaire
17259;Neulles;3_intermediaire
17260;Neuvicq;3_intermediaire
17261;Neuvicq-le-Château;2_Sous_dotee
17262;Nieul-lès-Saintes;4_Tres_dotee
17263;Nieul-le-Virouil;3_intermediaire
17264;Nieul-sur-Mer;3_intermediaire
17265;Nieulle-sur-Seudre;3_intermediaire
17266;Les Nouillers;3_intermediaire
17267;Nuaillé-d'Aunis;3_intermediaire
17268;Nuaillé-sur-Boutonne;2_Sous_dotee
17269;Orignolles;3_intermediaire
17270;Ozillac;3_intermediaire
17271;Paillé;2_Sous_dotee
17273;Pérignac;3_intermediaire
17274;Périgny;4_Tres_dotee
17275;Pessines;4_Tres_dotee
17276;Le Pin;3_intermediaire
17277;Essouvert;3_intermediaire
17278;Pisany;4_Tres_dotee
17279;Plassac;3_intermediaire
17280;Plassay;3_intermediaire
17281;Polignac;3_intermediaire
17282;Pommiers-Moulons;3_intermediaire
17283;Pons;3_intermediaire
17284;Pont-l'Abbé-d'Arnoult;3_intermediaire
17285;Port-d'Envaux;3_intermediaire
17286;Les Portes-en-Ré;3_intermediaire
17287;Pouillac;3_intermediaire
17288;Poursay-Garnaud;3_intermediaire
17289;Préguillac;4_Tres_dotee
17290;Prignac;3_intermediaire
17291;Puilboreau;4_Tres_dotee
17292;Puy-du-Lac;3_intermediaire
17293;Puyravault;3_intermediaire
17294;Puyrolland;3_intermediaire
17295;Réaux sur Trèfle;3_intermediaire
17296;Rétaud;4_Tres_dotee
17297;Rivedoux-Plage;3_intermediaire
17298;Rioux;3_intermediaire
17299;Rochefort;4_Tres_dotee
17300;La Rochelle;3_intermediaire
17301;Romazières;2_Sous_dotee
17302;Romegoux;3_intermediaire
17303;La Ronde;3_intermediaire
17304;Rouffiac;3_intermediaire
17305;Rouffignac;3_intermediaire
17306;Royan;3_intermediaire
17307;Sablonceaux;3_intermediaire
17308;Saint-Agnant;4_Tres_dotee
17309;Saint-Aigulin;3_intermediaire
17310;Saint-André-de-Lidon;3_intermediaire
17311;Saint-Augustin;3_intermediaire
17312;Saint-Bonnet-sur-Gironde;4_Tres_dotee
17313;Saint-Bris-des-Bois;4_Tres_dotee
17314;Saint-Césaire;4_Tres_dotee
17315;Saint-Christophe;3_intermediaire
17316;Saint-Ciers-Champagne;3_intermediaire
17317;Saint-Ciers-du-Taillon;4_Tres_dotee
17318;Saint-Clément-des-Baleines;3_intermediaire
17319;Sainte-Colombe;3_intermediaire
17320;Saint-Coutant-le-Grand;3_intermediaire
17321;Saint-Crépin;3_intermediaire
17322;Saint-Cyr-du-Doret;3_intermediaire
17323;Saint-Denis-d'Oléron;4_Tres_dotee
17324;Saint-Dizant-du-Bois;3_intermediaire
17325;Saint-Dizant-du-Gua;3_intermediaire
17326;Saint-Eugène;2_Sous_dotee
17327;Saint-Félix;3_intermediaire
17328;Saint-Fort-sur-Gironde;3_intermediaire
17329;Saint-Froult;4_Tres_dotee
17330;Sainte-Gemme;3_intermediaire
17331;Saint-Genis-de-Saintonge;3_intermediaire
17332;Saint-Georges-Antignac;3_intermediaire
17333;Saint-Georges-de-Didonne;3_intermediaire
17334;Saint-Georges-de-Longuepierre;2_Sous_dotee
17335;Saint-Georges-des-Agoûts;4_Tres_dotee
17336;Saint-Georges-des-Coteaux;4_Tres_dotee
17337;Saint-Georges-d'Oléron;4_Tres_dotee
17338;Saint-Georges-du-Bois;3_intermediaire
17339;Saint-Germain-de-Lusignan;3_intermediaire
17340;Saint-Pierre-La-Noue;3_intermediaire
17341;Saint-Germain-de-Vibrac;3_intermediaire
17342;Saint-Germain-du-Seudre;3_intermediaire
17343;Saint-Grégoire-d'Ardennes;3_intermediaire
17344;Saint-Hilaire-de-Villefranche;3_intermediaire
17345;Saint-Hilaire-du-Bois;3_intermediaire
17346;Saint-Hippolyte;4_Tres_dotee
17347;Saint-Jean-d'Angély;3_intermediaire
17348;Saint-Jean-d'Angle;4_Tres_dotee
17349;Saint-Jean-de-Liversay;3_intermediaire
17350;Saint-Julien-de-l'Escap;3_intermediaire
17351;Saint-Just-Luzac;3_intermediaire
17353;Saint-Laurent-de-la-Prée;3_intermediaire
17354;Saint-Léger;3_intermediaire
17355;Sainte-Lheurine;3_intermediaire
17356;Saint-Loup;3_intermediaire
17357;Saint-Maigrin;2_Sous_dotee
17358;Saint-Mandé-sur-Brédoire;2_Sous_dotee
17359;Saint-Mard;3_intermediaire
17360;Sainte-Marie-de-Ré;3_intermediaire
17361;Saint-Martial;3_intermediaire
17362;Saint-Martial-de-Mirambeau;4_Tres_dotee
17363;Saint-Martial-de-Vitaterne;3_intermediaire
17364;Saint-Martial-sur-Né;3_intermediaire
17365;Saint-Martin-d'Ary;3_intermediaire
17366;Saint-Martin-de-Coux;3_intermediaire
17367;Saint-Martin-de-Juillers;2_Sous_dotee
17369;Saint-Martin-de-Ré;3_intermediaire
17372;Saint-Médard;3_intermediaire
17373;Saint-Médard-d'Aunis;3_intermediaire
17374;Sainte-Même;3_intermediaire
17375;Saint-Nazaire-sur-Charente;4_Tres_dotee
17376;Saint-Ouen-d'Aunis;3_intermediaire
17377;Saint-Ouen-la-Thène;3_intermediaire
17378;Saint-Palais-de-Négrignac;3_intermediaire
17379;Saint-Palais-de-Phiolin;3_intermediaire
17380;Saint-Palais-sur-Mer;3_intermediaire
17381;Saint-Pardoult;3_intermediaire
17382;Saint-Pierre-d'Amilly;3_intermediaire
17383;Saint-Pierre-de-Juillers;2_Sous_dotee
17384;Saint-Pierre-de-l'Isle;3_intermediaire
17385;Saint-Pierre-d'Oléron;4_Tres_dotee
17386;Saint-Pierre-du-Palais;3_intermediaire
17387;Saint-Porchaire;3_intermediaire
17388;Saint-Quantin-de-Rançanne;3_intermediaire
17389;Sainte-Radegonde;3_intermediaire
17390;Sainte-Ramée;4_Tres_dotee
17391;Saint-Rogatien;3_intermediaire
17393;Saint-Romain-de-Benet;3_intermediaire
17394;Saint-Saturnin-du-Bois;3_intermediaire
17395;Saint-Sauvant;4_Tres_dotee
17396;Saint-Sauveur-d'Aunis;3_intermediaire
17397;Saint-Savinien;3_intermediaire
17398;Saint-Seurin-de-Palenne;3_intermediaire
17400;Saint-Sever-de-Saintonge;4_Tres_dotee
17401;Saint-Séverin-sur-Boutonne;2_Sous_dotee
17402;Saint-Sigismond-de-Clermont;3_intermediaire
17403;Saint-Simon-de-Bordes;3_intermediaire
17404;Saint-Simon-de-Pellouaille;3_intermediaire
17405;Saint-Sorlin-de-Conac;4_Tres_dotee
17406;Saint-Sornin;3_intermediaire
17407;Sainte-Soulle;3_intermediaire
17408;Saint-Sulpice-d'Arnoult;3_intermediaire
17409;Saint-Sulpice-de-Royan;3_intermediaire
17410;Saint-Thomas-de-Conac;4_Tres_dotee
17411;Saint-Trojan-les-Bains;3_intermediaire
17412;Saint-Vaize;3_intermediaire
17413;Saint-Vivien;3_intermediaire
17414;Saint-Xandre;3_intermediaire
17415;Saintes;4_Tres_dotee
17416;Saleignes;2_Sous_dotee
17417;Salignac-de-Mirambeau;3_intermediaire
17418;Salignac-sur-Charente;3_intermediaire
17420;Salles-sur-Mer;3_intermediaire
17421;Saujon;3_intermediaire
17422;Seigné;2_Sous_dotee
17423;Semillac;4_Tres_dotee
17424;Semoussac;4_Tres_dotee
17425;Semussac;3_intermediaire
17426;Le Seure;3_intermediaire
17427;Siecq;3_intermediaire
17428;Sonnac;3_intermediaire
17429;Soubise;4_Tres_dotee
17430;Soubran;4_Tres_dotee
17431;Soulignonne;4_Tres_dotee
17432;Souméras;3_intermediaire
17433;Sousmoulins;3_intermediaire
17434;Surgères;3_intermediaire
17435;Taillant;3_intermediaire
17436;Taillebourg;3_intermediaire
17437;Talmont-sur-Gironde;3_intermediaire
17438;Tanzac;3_intermediaire
17439;Taugon;3_intermediaire
17440;Ternant;3_intermediaire
17441;Tesson;3_intermediaire
17442;Thaims;3_intermediaire
17443;Thairé;3_intermediaire
17444;Thénac;4_Tres_dotee
17445;Thézac;3_intermediaire
17446;Thors;3_intermediaire
17447;Le Thou;3_intermediaire
17448;Tonnay-Boutonne;3_intermediaire
17449;Tonnay-Charente;4_Tres_dotee
17450;Torxé;3_intermediaire
17451;Les Touches-de-Périgny;3_intermediaire
17452;La Tremblade;3_intermediaire
17453;Trizay;3_intermediaire
17454;Tugéras-Saint-Maurice;3_intermediaire
17455;La Vallée;3_intermediaire
17457;La Devise;3_intermediaire
17458;Vanzac;3_intermediaire
17459;Varaize;3_intermediaire
17460;Varzay;4_Tres_dotee
17461;Vaux-sur-Mer;3_intermediaire
17462;Vénérand;4_Tres_dotee
17463;Vergeroux;4_Tres_dotee
17464;Vergné;3_intermediaire
17465;La Vergne;3_intermediaire
17466;Vérines;3_intermediaire
17467;Vervant;3_intermediaire
17468;Vibrac;3_intermediaire
17469;Villars-en-Pons;3_intermediaire
17470;Villars-les-Bois;3_intermediaire
17471;La Villedieu;2_Sous_dotee
17472;Villedoux;3_intermediaire
17473;Villemorin;2_Sous_dotee
17474;Villeneuve-la-Comtesse;3_intermediaire
17476;Villexavier;3_intermediaire
17477;Villiers-Couture;2_Sous_dotee
17478;Vinax;2_Sous_dotee
17479;Virollet;3_intermediaire
17480;Virson;3_intermediaire
17481;Voissay;3_intermediaire
17482;Vouhé;3_intermediaire
17483;Yves;3_intermediaire
17484;Port-des-Barques;4_Tres_dotee
17485;Le Grand-Village-Plage;3_intermediaire
17486;La Brée-les-Bains;4_Tres_dotee
18001;Achères;3_intermediaire
18002;Ainay-le-Vieil;2_Sous_dotee
18003;Les Aix-d'Angillon;3_intermediaire
18004;Allogny;3_intermediaire
18005;Allouis;3_intermediaire
18006;Annoix;2_Sous_dotee
18007;Apremont-sur-Allier;3_intermediaire
18008;Arçay;3_intermediaire
18009;Arcomps;2_Sous_dotee
18010;Ardenais;2_Sous_dotee
18011;Argent-sur-Sauldre;2_Sous_dotee
18012;Argenvières;2_Sous_dotee
18013;Arpheuilles;2_Sous_dotee
18014;Assigny;2_Sous_dotee
18015;Aubigny-sur-Nère;2_Sous_dotee
18016;Aubinges;3_intermediaire
18017;Augy-sur-Aubois;3_intermediaire
18018;Avord;3_intermediaire
18019;Azy;3_intermediaire
18020;Bannay;2_Sous_dotee
18021;Bannegon;2_Sous_dotee
18022;Barlieu;2_Sous_dotee
18023;Baugy;3_intermediaire
18024;Beddes;2_Sous_dotee
18025;Beffes;2_Sous_dotee
18026;Belleville-sur-Loire;2_Sous_dotee
18027;Bengy-sur-Craon;3_intermediaire
18028;Berry-Bouy;3_intermediaire
18029;Bessais-le-Fromental;2_Sous_dotee
18030;Blancafort;2_Sous_dotee
18031;Blet;2_Sous_dotee
18032;Boulleret;2_Sous_dotee
18033;Bourges;3_intermediaire
18034;Bouzais;2_Sous_dotee
18035;Brécy;3_intermediaire
18036;Brinay;3_intermediaire
18037;Brinon-sur-Sauldre;2_Sous_dotee
18038;Bruère-Allichamps;2_Sous_dotee
18039;Bué;1_Tres_sous_dotee
18040;Bussy;2_Sous_dotee
18041;La Celette;2_Sous_dotee
18042;La Celle;2_Sous_dotee
18043;La Celle-Condé;3_intermediaire
18044;Cerbois;3_intermediaire
18045;Chalivoy-Milon;2_Sous_dotee
18046;Chambon;2_Sous_dotee
18047;La Chapelle-d'Angillon;3_intermediaire
18048;La Chapelle-Hugon;3_intermediaire
18049;La Chapelle-Montlinard;2_Sous_dotee
18050;La Chapelle-Saint-Ursin;3_intermediaire
18051;La Chapelotte;3_intermediaire
18052;Charenton-du-Cher;2_Sous_dotee
18053;Charentonnay;2_Sous_dotee
18054;Charly;2_Sous_dotee
18055;Chârost;3_intermediaire
18056;Chassy;3_intermediaire
18057;Châteaumeillant;2_Sous_dotee
18058;Châteauneuf-sur-Cher;2_Sous_dotee
18059;Le Châtelet;2_Sous_dotee
18060;Chaumont;3_intermediaire
18061;Chaumoux-Marcilly;2_Sous_dotee
18062;Le Chautay;3_intermediaire
18063;Chavannes;2_Sous_dotee
18064;Chéry;3_intermediaire
18065;Chezal-Benoît;3_intermediaire
18066;Civray;3_intermediaire
18067;Clémont;2_Sous_dotee
18068;Cogny;2_Sous_dotee
18069;Colombiers;2_Sous_dotee
18070;Concressault;2_Sous_dotee
18071;Contres;2_Sous_dotee
18072;Cornusse;3_intermediaire
18073;Corquoy;3_intermediaire
18074;Couargues;1_Tres_sous_dotee
18075;Cours-les-Barres;3_intermediaire
18076;Coust;2_Sous_dotee
18077;Couy;2_Sous_dotee
18078;Crézançay-sur-Cher;2_Sous_dotee
18079;Crézancy-en-Sancerre;1_Tres_sous_dotee
18080;Croisy;3_intermediaire
18081;Crosses;3_intermediaire
18082;Cuffy;3_intermediaire
18083;Culan;2_Sous_dotee
18084;Dampierre-en-Crot;2_Sous_dotee
18085;Dampierre-en-Graçay;1_Tres_sous_dotee
18086;Drevant;2_Sous_dotee
18087;Dun-sur-Auron;2_Sous_dotee
18088;Ennordres;2_Sous_dotee
18089;Épineuil-le-Fleuriel;2_Sous_dotee
18090;Étréchy;3_intermediaire
18091;Farges-Allichamps;2_Sous_dotee
18092;Farges-en-Septaine;3_intermediaire
18093;Faverdines;2_Sous_dotee
18094;Feux;1_Tres_sous_dotee
18095;Flavigny;3_intermediaire
18096;Foëcy;3_intermediaire
18097;Fussy;3_intermediaire
18098;Gardefort;1_Tres_sous_dotee
18099;Garigny;2_Sous_dotee
18100;Genouilly;1_Tres_sous_dotee
18101;Germigny-l'Exempt;3_intermediaire
18102;Givardon;3_intermediaire
18103;Graçay;1_Tres_sous_dotee
18104;Groises;1_Tres_sous_dotee
18105;Gron;3_intermediaire
18106;Grossouvre;3_intermediaire
18107;La Groutte;2_Sous_dotee
18108;La Guerche-sur-l'Aubois;3_intermediaire
18109;Henrichemont;3_intermediaire
18110;Herry;2_Sous_dotee
18111;Humbligny;3_intermediaire
18112;Ids-Saint-Roch;2_Sous_dotee
18113;Ignol;3_intermediaire
18114;Ineuil;2_Sous_dotee
18115;Ivoy-le-Pré;3_intermediaire
18116;Jalognes;1_Tres_sous_dotee
18117;Jars;1_Tres_sous_dotee
18118;Jouet-sur-l'Aubois;3_intermediaire
18119;Jussy-Champagne;2_Sous_dotee
18120;Jussy-le-Chaudrier;2_Sous_dotee
18121;Lantan;2_Sous_dotee
18122;Lapan;3_intermediaire
18124;Lazenay;3_intermediaire
18125;Léré;2_Sous_dotee
18126;Levet;2_Sous_dotee
18127;Lignières;3_intermediaire
18128;Limeux;3_intermediaire
18129;Lissay-Lochy;2_Sous_dotee
18130;Loye-sur-Arnon;2_Sous_dotee
18132;Lugny-Champagne;2_Sous_dotee
18133;Lunery;3_intermediaire
18134;Lury-sur-Arnon;3_intermediaire
18135;Maisonnais;2_Sous_dotee
18136;Marçais;2_Sous_dotee
18137;Mareuil-sur-Arnon;3_intermediaire
18138;Marmagne;3_intermediaire
18139;Marseilles-lès-Aubigny;2_Sous_dotee
18140;Massay;3_intermediaire
18141;Mehun-sur-Yèvre;3_intermediaire
18142;Meillant;2_Sous_dotee
18143;Menetou-Couture;3_intermediaire
18144;Menetou-Râtel;1_Tres_sous_dotee
18145;Menetou-Salon;3_intermediaire
18146;Ménétréol-sous-Sancerre;1_Tres_sous_dotee
18147;Ménétréol-sur-Sauldre;2_Sous_dotee
18148;Méreau;3_intermediaire
18149;Méry-ès-Bois;3_intermediaire
18150;Méry-sur-Cher;1_Tres_sous_dotee
18151;Montigny;3_intermediaire
18152;Montlouis;3_intermediaire
18153;Morlac;2_Sous_dotee
18154;Mornay-Berry;3_intermediaire
18155;Mornay-sur-Allier;3_intermediaire
18156;Morogues;3_intermediaire
18157;Morthomiers;3_intermediaire
18158;Moulins-sur-Yèvre;3_intermediaire
18159;Nançay;1_Tres_sous_dotee
18160;Nérondes;3_intermediaire
18161;Neuilly-en-Dun;3_intermediaire
18162;Neuilly-en-Sancerre;1_Tres_sous_dotee
18163;Neuvy-Deux-Clochers;1_Tres_sous_dotee
18164;Neuvy-le-Barrois;3_intermediaire
18165;Neuvy-sur-Barangeon;3_intermediaire
18166;Nohant-en-Goût;3_intermediaire
18167;Nohant-en-Graçay;1_Tres_sous_dotee
18168;Le Noyer;1_Tres_sous_dotee
18169;Nozières;2_Sous_dotee
18170;Oizon;2_Sous_dotee
18171;Orcenais;2_Sous_dotee
18172;Orval;2_Sous_dotee
18173;Osmery;2_Sous_dotee
18174;Osmoy;3_intermediaire
18175;Ourouer-les-Bourdelins;3_intermediaire
18176;Parassy;3_intermediaire
18177;Parnay;2_Sous_dotee
18178;La Perche;2_Sous_dotee
18179;Pigny;3_intermediaire
18180;Plaimpied-Givaudins;2_Sous_dotee
18181;Plou;3_intermediaire
18182;Poisieux;3_intermediaire
18183;Le Pondy;2_Sous_dotee
18184;Précy;2_Sous_dotee
18185;Presly;2_Sous_dotee
18186;Preuilly;3_intermediaire
18187;Préveranges;3_intermediaire
18188;Primelles;3_intermediaire
18189;Quantilly;3_intermediaire
18190;Quincy;3_intermediaire
18191;Raymond;3_intermediaire
18192;Reigny;2_Sous_dotee
18193;Rezay;2_Sous_dotee
18194;Rians;3_intermediaire
18195;Sagonne;3_intermediaire
18196;Saint-Aignan-des-Noyers;3_intermediaire
18197;Saint-Amand-Montrond;2_Sous_dotee
18198;Saint-Ambroix;3_intermediaire
18199;Saint-Baudel;3_intermediaire
18200;Saint-Bouize;1_Tres_sous_dotee
18201;Saint-Caprais;3_intermediaire
18202;Saint-Céols;3_intermediaire
18203;Saint-Christophe-le-Chaudry;2_Sous_dotee
18204;Saint-Denis-de-Palin;2_Sous_dotee
18205;Saint-Doulchard;3_intermediaire
18206;Saint-Éloy-de-Gy;3_intermediaire
18207;Saint-Florent-sur-Cher;3_intermediaire
18208;Sainte-Gemme-en-Sancerrois;1_Tres_sous_dotee
18209;Saint-Georges-de-Poisieux;2_Sous_dotee
18210;Saint-Georges-sur-la-Prée;1_Tres_sous_dotee
18211;Saint-Georges-sur-Moulon;3_intermediaire
18212;Saint-Germain-des-Bois;2_Sous_dotee
18213;Saint-Germain-du-Puy;3_intermediaire
18214;Saint-Hilaire-de-Court;1_Tres_sous_dotee
18215;Saint-Hilaire-de-Gondilly;3_intermediaire
18216;Saint-Hilaire-en-Lignières;3_intermediaire
18217;Saint-Jeanvrin;2_Sous_dotee
18218;Saint-Just;2_Sous_dotee
18219;Saint-Laurent;3_intermediaire
18220;Saint-Léger-le-Petit;2_Sous_dotee
18221;Saint-Loup-des-Chaumes;2_Sous_dotee
18223;Saint-Martin-d'Auxigny;3_intermediaire
18224;Saint-Martin-des-Champs;2_Sous_dotee
18225;Saint-Maur;2_Sous_dotee
18226;Saint-Michel-de-Volangis;3_intermediaire
18227;Sainte-Montaine;2_Sous_dotee
18228;Saint-Outrille;1_Tres_sous_dotee
18229;Saint-Palais;3_intermediaire
18230;Saint-Pierre-les-Bois;2_Sous_dotee
18231;Saint-Pierre-les-Étieux;2_Sous_dotee
18232;Saint-Priest-la-Marche;3_intermediaire
