CartoSanté; ; 
Référentiel géographique : France par commune et arrondissement mun.; ; 
Code;Libellé;Zonage kinés
51017;Arzillières-Neuville;1_Tres_sous_dotee
51018;Athis;3_intermediaire
51019;Aubérive;3_intermediaire
51020;Aubilly;3_intermediaire
51022;Aulnay-l'Aître;1_Tres_sous_dotee
51023;Aulnay-sur-Marne;3_intermediaire
51025;Auménancourt;3_intermediaire
51027;Auve;1_Tres_sous_dotee
51028;Avenay-Val-d'Or;3_intermediaire
51029;Avize;3_intermediaire
51030;Aÿ-Champagne;3_intermediaire
51031;Baconnes;3_intermediaire
51032;Bagneux;1_Tres_sous_dotee
51033;Le Baizil;3_intermediaire
51034;Bannay;2_Sous_dotee
51035;Bannes;1_Tres_sous_dotee
51036;Barbonne-Fayel;1_Tres_sous_dotee
51037;Baslieux-lès-Fismes;3_intermediaire
51038;Baslieux-sous-Châtillon;1_Tres_sous_dotee
51039;Bassu;1_Tres_sous_dotee
51040;Bassuet;1_Tres_sous_dotee
51041;Baudement;1_Tres_sous_dotee
51042;Baye;3_intermediaire
51043;Bazancourt;3_intermediaire
51044;Beaumont-sur-Vesle;3_intermediaire
51045;Beaunay;3_intermediaire
51046;Beine-Nauroy;3_intermediaire
51047;Belval-en-Argonne;1_Tres_sous_dotee
51048;Belval-sous-Châtillon;3_intermediaire
51049;Bergères-lès-Vertus;1_Tres_sous_dotee
51050;Bergères-sous-Montmirail;2_Sous_dotee
51051;Berméricourt;3_intermediaire
51052;Berru;3_intermediaire
51053;Berzieux;1_Tres_sous_dotee
51054;Bétheniville;3_intermediaire
51055;Bétheny;3_intermediaire
51056;Bethon;1_Tres_sous_dotee
51057;Bettancourt-la-Longue;3_intermediaire
51058;Bezannes;3_intermediaire
51059;Bignicourt-sur-Marne;1_Tres_sous_dotee
51060;Bignicourt-sur-Saulx;3_intermediaire
51061;Billy-le-Grand;3_intermediaire
51062;Binarville;1_Tres_sous_dotee
51065;Blacy;1_Tres_sous_dotee
51066;Blaise-sous-Arzillières;1_Tres_sous_dotee
51068;Blesme;1_Tres_sous_dotee
51069;Bligny;1_Tres_sous_dotee
51070;Boissy-le-Repos;2_Sous_dotee
51071;Bouchy-Saint-Genest;3_intermediaire
51072;Bouilly;3_intermediaire
51073;Bouleuse;3_intermediaire
51074;Boult-sur-Suippe;3_intermediaire
51075;Bourgogne-Fresne;3_intermediaire
51076;Boursault;3_intermediaire
51077;Bouvancourt;3_intermediaire
51078;Bouy;3_intermediaire
51079;Bouzy;3_intermediaire
51080;Brandonvillers;1_Tres_sous_dotee
51081;Branscourt;3_intermediaire
51082;Braux-Sainte-Cohière;1_Tres_sous_dotee
51083;Braux-Saint-Remy;1_Tres_sous_dotee
51084;Bréban;2_Sous_dotee
51085;Le Breuil;1_Tres_sous_dotee
51086;Breuil-sur-Vesle;3_intermediaire
51087;Breuvery-sur-Coole;1_Tres_sous_dotee
51088;Brimont;3_intermediaire
51089;Brouillet;3_intermediaire
51090;Broussy-le-Grand;1_Tres_sous_dotee
51091;Broussy-le-Petit;1_Tres_sous_dotee
51092;Broyes;1_Tres_sous_dotee
51093;Brugny-Vaudancourt;3_intermediaire
51094;Brusson;1_Tres_sous_dotee
51095;Le Buisson;1_Tres_sous_dotee
51097;Bussy-le-Château;2_Sous_dotee
51098;Bussy-le-Repos;3_intermediaire
51099;Bussy-Lettrée;1_Tres_sous_dotee
51100;La Caure;3_intermediaire
51101;Caurel;3_intermediaire
51102;Cauroy-lès-Hermonville;3_intermediaire
51103;La Celle-sous-Chantemerle;1_Tres_sous_dotee
51104;Cernay-en-Dormois;1_Tres_sous_dotee
51105;Cernay-lès-Reims;3_intermediaire
51106;Cernon;1_Tres_sous_dotee
51107;Chaintrix-Bierges;1_Tres_sous_dotee
51108;Châlons-en-Champagne;3_intermediaire
51109;Châlons-sur-Vesle;3_intermediaire
51110;Chaltrait;3_intermediaire
51111;Chambrecy;1_Tres_sous_dotee
51112;Chamery;3_intermediaire
51113;Champaubert;3_intermediaire
51115;Champfleury;3_intermediaire
51116;Champguyon;1_Tres_sous_dotee
51117;Champigneul-Champagne;3_intermediaire
51118;Champigny;3_intermediaire
51119;Champillon;3_intermediaire
51120;Champlat-et-Boujacourt;1_Tres_sous_dotee
51121;Champvoisy;1_Tres_sous_dotee
51122;Changy;1_Tres_sous_dotee
51124;Chantemerle;1_Tres_sous_dotee
51125;Chapelaine;1_Tres_sous_dotee
51126;La Chapelle-Felcourt;1_Tres_sous_dotee
51127;La Chapelle-Lasson;1_Tres_sous_dotee
51128;La Chapelle-sous-Orbais;3_intermediaire
51129;Charleville;1_Tres_sous_dotee
51130;Charmont;3_intermediaire
51132;Les Charmontois;1_Tres_sous_dotee
51133;Le Châtelier;1_Tres_sous_dotee
51134;Châtelraould-Saint-Louvent;1_Tres_sous_dotee
51135;Châtillon-sur-Broué;3_intermediaire
51136;Châtillon-sur-Marne;1_Tres_sous_dotee
51137;Châtillon-sur-Morin;1_Tres_sous_dotee
51138;Châtrices;1_Tres_sous_dotee
51139;Chaudefontaine;1_Tres_sous_dotee
51140;Chaumuzy;1_Tres_sous_dotee
51141;La Chaussée-sur-Marne;1_Tres_sous_dotee
51142;Chavot-Courcourt;3_intermediaire
51143;Le Chemin;1_Tres_sous_dotee
51144;Cheminon;3_intermediaire
51145;Chenay;3_intermediaire
51146;Cheniers;1_Tres_sous_dotee
51147;La Cheppe;1_Tres_sous_dotee
51148;Cheppes-la-Prairie;1_Tres_sous_dotee
51149;Chepy;1_Tres_sous_dotee
51150;Cherville;3_intermediaire
51151;Chichey;1_Tres_sous_dotee
51152;Chigny-les-Roses;3_intermediaire
51153;Chouilly;3_intermediaire
51154;Clamanges;1_Tres_sous_dotee
51155;Clesles;1_Tres_sous_dotee
51156;Cloyes-sur-Marne;1_Tres_sous_dotee
51157;Coizard-Joches;1_Tres_sous_dotee
51158;Val-des-Marais;1_Tres_sous_dotee
51160;Compertrix;2_Sous_dotee
51161;Condé-sur-Marne;3_intermediaire
51162;Conflans-sur-Seine;1_Tres_sous_dotee
51163;Congy;3_intermediaire
51164;Connantray-Vaurefroy;1_Tres_sous_dotee
51165;Connantre;1_Tres_sous_dotee
51166;Contault;3_intermediaire
51167;Coole;1_Tres_sous_dotee
51168;Coolus;2_Sous_dotee
51169;Corbeil;1_Tres_sous_dotee
51170;Corfélix;1_Tres_sous_dotee
51171;Cormicy;3_intermediaire
51172;Cormontreuil;3_intermediaire
51173;Cormoyeux;3_intermediaire
51174;Corribert;3_intermediaire
51175;Corrobert;2_Sous_dotee
51176;Corroy;1_Tres_sous_dotee
51177;Coulommes-la-Montagne;3_intermediaire
51178;Coupetz;1_Tres_sous_dotee
51179;Coupéville;1_Tres_sous_dotee
51181;Courcelles-Sapicourt;3_intermediaire
51182;Courcemain;1_Tres_sous_dotee
51183;Courcy;3_intermediaire
51184;Courdemanges;1_Tres_sous_dotee
51185;Courgivaux;1_Tres_sous_dotee
51186;Courjeonnet;1_Tres_sous_dotee
51187;Courlandon;3_intermediaire
51188;Courmas;3_intermediaire
51190;Courtagnon;3_intermediaire
51191;Courtémont;1_Tres_sous_dotee
51192;Courthiézy;1_Tres_sous_dotee
51193;Courtisols;1_Tres_sous_dotee
51194;Courville;3_intermediaire
51195;Couvrot;1_Tres_sous_dotee
51196;Cramant;3_intermediaire
51197;La Croix-en-Champagne;2_Sous_dotee
51198;Crugny;3_intermediaire
51199;Cuchery;1_Tres_sous_dotee
51200;Cuis;3_intermediaire
51201;Cuisles;1_Tres_sous_dotee
51202;Cumières;3_intermediaire
51203;Cuperly;1_Tres_sous_dotee
51204;Damery;3_intermediaire
51205;Dampierre-au-Temple;3_intermediaire
51206;Dampierre-le-Château;1_Tres_sous_dotee
51208;Dampierre-sur-Moivre;1_Tres_sous_dotee
51210;Dizy;3_intermediaire
51211;Dommartin-Dampierre;1_Tres_sous_dotee
51212;Dommartin-Lettrée;1_Tres_sous_dotee
51213;Dommartin-sous-Hans;1_Tres_sous_dotee
51214;Dommartin-Varimont;1_Tres_sous_dotee
51215;Dompremy;1_Tres_sous_dotee
51216;Dontrien;3_intermediaire
51217;Dormans;1_Tres_sous_dotee
51218;Val-de-Vière;1_Tres_sous_dotee
51219;Drosnay;1_Tres_sous_dotee
51220;Drouilly;1_Tres_sous_dotee
51222;Éclaires;1_Tres_sous_dotee
51223;Écollemont;1_Tres_sous_dotee
51224;Écriennes;1_Tres_sous_dotee
51225;Écueil;3_intermediaire
51226;Écury-le-Repos;1_Tres_sous_dotee
51227;Écury-sur-Coole;1_Tres_sous_dotee
51228;Élise-Daucourt;1_Tres_sous_dotee
51229;Épense;1_Tres_sous_dotee
51230;Épernay;3_intermediaire
51231;L'Épine;1_Tres_sous_dotee
51232;Époye;3_intermediaire
51233;Escardes;1_Tres_sous_dotee
51234;Esclavolles-Lurey;1_Tres_sous_dotee
51235;Les Essarts-lès-Sézanne;1_Tres_sous_dotee
51236;Les Essarts-le-Vicomte;1_Tres_sous_dotee
51237;Esternay;1_Tres_sous_dotee
51238;Étoges;3_intermediaire
51239;Étréchy;1_Tres_sous_dotee
51240;Étrepy;3_intermediaire
51241;Euvy;1_Tres_sous_dotee
51242;Fagnières;2_Sous_dotee
51243;Faux-Fresnay;1_Tres_sous_dotee
51244;Faux-Vésigneul;1_Tres_sous_dotee
51245;Faverolles-et-Coëmy;3_intermediaire
51246;Favresse;1_Tres_sous_dotee
51247;Fèrebrianges;3_intermediaire
51248;Fère-Champenoise;1_Tres_sous_dotee
51249;Festigny;1_Tres_sous_dotee
51250;Fismes;3_intermediaire
51251;Flavigny;3_intermediaire
51252;Fleury-la-Rivière;3_intermediaire
51253;Florent-en-Argonne;1_Tres_sous_dotee
51254;Fontaine-Denis-Nuisy;1_Tres_sous_dotee
51255;Fontaine-en-Dormois;1_Tres_sous_dotee
51256;Fontaine-sur-Ay;3_intermediaire
51258;La Forestière;1_Tres_sous_dotee
51259;Francheville;1_Tres_sous_dotee
51260;Le Fresne;1_Tres_sous_dotee
51262;Frignicourt;1_Tres_sous_dotee
51263;Fromentières;2_Sous_dotee
51264;Le Gault-Soigny;2_Sous_dotee
51265;Gaye;1_Tres_sous_dotee
51266;Germaine;3_intermediaire
51267;Germigny;3_intermediaire
51268;Germinon;1_Tres_sous_dotee
51269;Giffaumont-Champaubert;3_intermediaire
51270;Gigny-Bussy;1_Tres_sous_dotee
51272;Givry-en-Argonne;1_Tres_sous_dotee
51273;Givry-lès-Loisy;1_Tres_sous_dotee
51274;Gizaucourt;1_Tres_sous_dotee
51275;Glannes;1_Tres_sous_dotee
51276;Gourgançon;1_Tres_sous_dotee
51277;Sainte-Marie-du-Lac-Nuisement;1_Tres_sous_dotee
51278;Les Grandes-Loges;1_Tres_sous_dotee
51279;Granges-sur-Aube;1_Tres_sous_dotee
51280;Gratreuil;1_Tres_sous_dotee
51281;Grauves;3_intermediaire
51282;Gueux;3_intermediaire
51283;Hans;1_Tres_sous_dotee
51284;Haussignémont;1_Tres_sous_dotee
51285;Haussimont;2_Sous_dotee
51286;Hauteville;1_Tres_sous_dotee
51287;Hautvillers;3_intermediaire
51288;Heiltz-le-Hutier;1_Tres_sous_dotee
51289;Heiltz-le-Maurupt;3_intermediaire
51290;Heiltz-l'Évêque;1_Tres_sous_dotee
51291;Hermonville;3_intermediaire
51292;Herpont;1_Tres_sous_dotee
51293;Heutrégiville;3_intermediaire
51294;Hourges;3_intermediaire
51295;Huiron;1_Tres_sous_dotee
51296;Humbauville;1_Tres_sous_dotee
51298;Igny-Comblizy;1_Tres_sous_dotee
51299;Isles-sur-Suippe;3_intermediaire
51300;Isle-sur-Marne;1_Tres_sous_dotee
51301;Isse;3_intermediaire
51302;Les Istres-et-Bury;3_intermediaire
51303;Jâlons;3_intermediaire
51304;Janvilliers;2_Sous_dotee
51305;Janvry;3_intermediaire
51306;Joiselle;1_Tres_sous_dotee
51307;Jonchery-sur-Suippe;2_Sous_dotee
51308;Jonchery-sur-Vesle;3_intermediaire
51309;Jonquery;1_Tres_sous_dotee
51310;Jouy-lès-Reims;3_intermediaire
51311;Jussecourt-Minecourt;3_intermediaire
51312;Juvigny;1_Tres_sous_dotee
51313;Lachy;1_Tres_sous_dotee
51314;Lagery;3_intermediaire
51315;Landricourt;1_Tres_sous_dotee
51316;Larzicourt;1_Tres_sous_dotee
51317;Laval-sur-Tourbe;2_Sous_dotee
51318;Lavannes;3_intermediaire
51319;Lenharrée;1_Tres_sous_dotee
51320;Leuvrigny;1_Tres_sous_dotee
51321;Lhéry;1_Tres_sous_dotee
51322;Lignon;1_Tres_sous_dotee
51323;Linthelles;1_Tres_sous_dotee
51324;Linthes;1_Tres_sous_dotee
51325;Lisse-en-Champagne;1_Tres_sous_dotee
51326;Livry-Louvercy;3_intermediaire
51327;Loisy-en-Brie;1_Tres_sous_dotee
51328;Loisy-sur-Marne;1_Tres_sous_dotee
51329;Loivre;3_intermediaire
51333;Ludes;3_intermediaire
51334;Luxémont-et-Villotte;1_Tres_sous_dotee
51336;Maffrécourt;1_Tres_sous_dotee
51337;Magneux;3_intermediaire
51338;Mailly-Champagne;3_intermediaire
51339;Mairy-sur-Marne;1_Tres_sous_dotee
51340;Maisons-en-Champagne;1_Tres_sous_dotee
51341;Malmy;1_Tres_sous_dotee
51342;Mancy;3_intermediaire
51343;Marcilly-sur-Seine;1_Tres_sous_dotee
51344;Mardeuil;3_intermediaire
51345;Mareuil-en-Brie;3_intermediaire
51346;Mareuil-le-Port;1_Tres_sous_dotee
51348;Marfaux;1_Tres_sous_dotee
51349;Margerie-Hancourt;1_Tres_sous_dotee
51350;Margny;2_Sous_dotee
51351;Marigny;1_Tres_sous_dotee
51352;Marolles;1_Tres_sous_dotee
51353;Marsangis;1_Tres_sous_dotee
51354;Marson;1_Tres_sous_dotee
51355;Massiges;1_Tres_sous_dotee
51356;Matignicourt-Goncourt;1_Tres_sous_dotee
51357;Matougues;1_Tres_sous_dotee
51358;Maurupt-le-Montois;3_intermediaire
51359;Mécringes;2_Sous_dotee
51360;Le Meix-Saint-Epoing;1_Tres_sous_dotee
51361;Le Meix-Tiercelin;1_Tres_sous_dotee
51362;Merfy;3_intermediaire
51363;Merlaut;1_Tres_sous_dotee
51364;Méry-Prémecy;3_intermediaire
51365;Les Mesneux;3_intermediaire
51367;Le Mesnil-sur-Oger;1_Tres_sous_dotee
51368;Minaucourt-le-Mesnil-lès-Hurlus;2_Sous_dotee
51369;Mœurs-Verdey;1_Tres_sous_dotee
51370;Moiremont;1_Tres_sous_dotee
51371;Moivre;1_Tres_sous_dotee
51372;Moncetz-Longevas;1_Tres_sous_dotee
51373;Moncetz-l'Abbaye;1_Tres_sous_dotee
51374;Mondement-Montgivroux;1_Tres_sous_dotee
51375;Montbré;3_intermediaire
51376;Montgenost;3_intermediaire
51377;Montépreux;2_Sous_dotee
51378;Monthelon;3_intermediaire
51379;Montigny-sur-Vesle;3_intermediaire
51380;Montmirail;2_Sous_dotee
51381;Montmort-Lucy;3_intermediaire
51382;Mont-sur-Courville;3_intermediaire
51384;Morangis;3_intermediaire
51386;Morsains;1_Tres_sous_dotee
51387;Moslins;3_intermediaire
51388;Mourmelon-le-Grand;3_intermediaire
51389;Mourmelon-le-Petit;3_intermediaire
51390;Moussy;3_intermediaire
51391;Muizon;3_intermediaire
51392;Mutigny;3_intermediaire
51393;Nanteuil-la-Forêt;3_intermediaire
51395;Nesle-la-Reposte;3_intermediaire
51396;Nesle-le-Repons;1_Tres_sous_dotee
51397;La Neuville-aux-Bois;1_Tres_sous_dotee
51398;La Neuville-aux-Larris;1_Tres_sous_dotee
51399;La Neuville-au-Pont;1_Tres_sous_dotee
51402;Neuvy;1_Tres_sous_dotee
51403;Nogent-l'Abbesse;3_intermediaire
51404;Noirlieu;1_Tres_sous_dotee
51406;Norrois;1_Tres_sous_dotee
51407;La Noue;1_Tres_sous_dotee
51409;Nuisement-sur-Coole;1_Tres_sous_dotee
51410;Œuilly;1_Tres_sous_dotee
51412;Ognes;1_Tres_sous_dotee
51413;Oiry;3_intermediaire
51414;Olizy;1_Tres_sous_dotee
51415;Omey;1_Tres_sous_dotee
51416;Orbais-l'Abbaye;1_Tres_sous_dotee
51417;Orconte;1_Tres_sous_dotee
51418;Ormes;3_intermediaire
51419;Outines;3_intermediaire
51420;Outrepont;1_Tres_sous_dotee
51421;Oyes;1_Tres_sous_dotee
51422;Pargny-lès-Reims;3_intermediaire
51423;Pargny-sur-Saulx;3_intermediaire
51424;Passavant-en-Argonne;1_Tres_sous_dotee
51425;Passy-Grigny;1_Tres_sous_dotee
51426;Péas;1_Tres_sous_dotee
51428;Les Petites-Loges;3_intermediaire
51429;Pévy;3_intermediaire
51430;Pierre-Morains;1_Tres_sous_dotee
51431;Pierry;3_intermediaire
51432;Pleurs;1_Tres_sous_dotee
51433;Plichancourt;1_Tres_sous_dotee
51434;Plivot;3_intermediaire
51435;Pocancy;3_intermediaire
51436;Pogny;1_Tres_sous_dotee
51437;Poilly;1_Tres_sous_dotee
51438;Poix;1_Tres_sous_dotee
51439;Pomacle;3_intermediaire
51440;Pontfaverger-Moronvilliers;3_intermediaire
51441;Ponthion;1_Tres_sous_dotee
51442;Possesse;3_intermediaire
51443;Potangis;1_Tres_sous_dotee
51444;Pouillon;3_intermediaire
51445;Pourcy;1_Tres_sous_dotee
51446;Pringy;1_Tres_sous_dotee
51447;Prosnes;3_intermediaire
51448;Prouilly;3_intermediaire
51449;Prunay;3_intermediaire
51450;Puisieulx;3_intermediaire
51451;Queudes;1_Tres_sous_dotee
51452;Rapsécourt;1_Tres_sous_dotee
51453;Recy;1_Tres_sous_dotee
51454;Reims;3_intermediaire
51455;Reims-la-Brûlée;1_Tres_sous_dotee
51456;Remicourt;1_Tres_sous_dotee
51457;Cœur-de-la-Vallée;1_Tres_sous_dotee
51458;Reuves;1_Tres_sous_dotee
51459;Réveillon;1_Tres_sous_dotee
51460;Rieux;2_Sous_dotee
51461;Rilly-la-Montagne;3_intermediaire
51463;Les Rivières-Henruel;1_Tres_sous_dotee
51464;Romain;3_intermediaire
51465;Romery;3_intermediaire
51466;Romigny;1_Tres_sous_dotee
51468;Rosnay;3_intermediaire
51469;Rouffy;1_Tres_sous_dotee
51470;Rouvroy-Ripont;1_Tres_sous_dotee
51471;Sacy;3_intermediaire
51472;Saint-Amand-sur-Fion;1_Tres_sous_dotee
51473;Saint-Bon;3_intermediaire
51474;Saint-Brice-Courcelles;3_intermediaire
51475;Saint-Chéron;1_Tres_sous_dotee
51476;Saint-Étienne-au-Temple;1_Tres_sous_dotee
51477;Saint-Étienne-sur-Suippe;3_intermediaire
51478;Saint-Eulien;1_Tres_sous_dotee
51479;Saint-Euphraise-et-Clairizet;3_intermediaire
51480;Sainte-Gemme;1_Tres_sous_dotee
51482;Saint-Germain-la-Ville;1_Tres_sous_dotee
51483;Saint-Gibrien;1_Tres_sous_dotee
51484;Saint-Gilles;3_intermediaire
51485;Saint-Hilaire-au-Temple;3_intermediaire
51486;Saint-Hilaire-le-Grand;2_Sous_dotee
51487;Saint-Hilaire-le-Petit;3_intermediaire
51488;Saint-Imoges;3_intermediaire
51489;Saint-Jean-devant-Possesse;3_intermediaire
51490;Saint-Jean-sur-Moivre;1_Tres_sous_dotee
51491;Saint-Jean-sur-Tourbe;2_Sous_dotee
51492;Saint-Just-Sauvage;1_Tres_sous_dotee
51493;Saint-Léonard;3_intermediaire
51495;Saint-Loup;1_Tres_sous_dotee
51496;Saint-Lumier-en-Champagne;1_Tres_sous_dotee
51497;Saint-Lumier-la-Populeuse;3_intermediaire
51498;Saint-Mard-sur-Auve;1_Tres_sous_dotee
51499;Saint-Mard-lès-Rouffy;1_Tres_sous_dotee
51500;Saint-Mard-sur-le-Mont;3_intermediaire
51501;Sainte-Marie-à-Py;2_Sous_dotee
51502;Saint-Martin-aux-Champs;1_Tres_sous_dotee
51503;Saint-Martin-l'Heureux;3_intermediaire
51504;Saint-Martin-sur-le-Pré;1_Tres_sous_dotee
51505;Saint-Masmes;3_intermediaire
51506;Saint-Memmie;1_Tres_sous_dotee
51507;Sainte-Menehould;1_Tres_sous_dotee
51508;Saint-Ouen-Domprot;1_Tres_sous_dotee
51509;Saint-Pierre;1_Tres_sous_dotee
51510;Saint-Quentin-les-Marais;1_Tres_sous_dotee
51511;Saint-Quentin-le-Verger;1_Tres_sous_dotee
51512;Saint-Quentin-sur-Coole;1_Tres_sous_dotee
51513;Saint-Remy-en-Bouzemont-Saint-Genest-et-Isson;1_Tres_sous_dotee
51514;Saint-Remy-sous-Broyes;1_Tres_sous_dotee
51515;Saint-Remy-sur-Bussy;2_Sous_dotee
51516;Saint-Saturnin;1_Tres_sous_dotee
51517;Saint-Souplet-sur-Py;3_intermediaire
51518;Saint-Thierry;3_intermediaire
51519;Saint-Thomas-en-Argonne;1_Tres_sous_dotee
51520;Saint-Utin;1_Tres_sous_dotee
51521;Saint-Vrain;1_Tres_sous_dotee
51522;Sapignicourt;1_Tres_sous_dotee
51523;Sarcy;1_Tres_sous_dotee
51524;Saron-sur-Aube;1_Tres_sous_dotee
51525;Sarry;1_Tres_sous_dotee
51526;Saudoy;1_Tres_sous_dotee
51527;Savigny-sur-Ardres;3_intermediaire
51528;Scrupt;1_Tres_sous_dotee
51529;Selles;3_intermediaire
51530;Sept-Saulx;3_intermediaire
51531;Sermaize-les-Bains;3_intermediaire
51532;Sermiers;3_intermediaire
51533;Servon-Melzicourt;1_Tres_sous_dotee
51534;Serzy-et-Prin;3_intermediaire
51535;Sézanne;1_Tres_sous_dotee
51536;Sillery;3_intermediaire
51537;Sivry-Ante;1_Tres_sous_dotee
51538;Sogny-aux-Moulins;1_Tres_sous_dotee
51539;Sogny-en-l'Angle;3_intermediaire
51542;Soizy-aux-Bois;1_Tres_sous_dotee
51543;Somme-Bionne;1_Tres_sous_dotee
51544;Sommepy-Tahure;2_Sous_dotee
51545;Sommesous;2_Sous_dotee
51546;Somme-Suippe;2_Sous_dotee
51547;Somme-Tourbe;2_Sous_dotee
51548;Somme-Vesle;1_Tres_sous_dotee
51549;Somme-Yèvre;1_Tres_sous_dotee
51550;Sompuis;1_Tres_sous_dotee
51551;Somsois;1_Tres_sous_dotee
51552;Songy;1_Tres_sous_dotee
51553;Souain-Perthes-lès-Hurlus;2_Sous_dotee
51555;Soudé;1_Tres_sous_dotee
51556;Soudron;1_Tres_sous_dotee
51557;Soulanges;1_Tres_sous_dotee
51558;Soulières;1_Tres_sous_dotee
51559;Suippes;2_Sous_dotee
51560;Suizy-le-Franc;1_Tres_sous_dotee
51562;Taissy;3_intermediaire
51563;Talus-Saint-Prix;1_Tres_sous_dotee
51564;Val de Livre;3_intermediaire
51565;Thaas;1_Tres_sous_dotee
51566;Thibie;1_Tres_sous_dotee
51567;Thiéblemont-Farémont;1_Tres_sous_dotee
51568;Thil;3_intermediaire
51569;Thillois;3_intermediaire
51570;Le Thoult-Trosnay;2_Sous_dotee
51571;Val-de-Vesle;3_intermediaire
51572;Tilloy-et-Bellay;1_Tres_sous_dotee
51573;Tinqueux;3_intermediaire
51574;Togny-aux-Bœufs;1_Tres_sous_dotee
51576;Tours-sur-Marne;3_intermediaire
51577;Tramery;1_Tres_sous_dotee
51578;Trécon;1_Tres_sous_dotee
51579;Tréfols;1_Tres_sous_dotee
51580;Trépail;3_intermediaire
51581;Treslon;3_intermediaire
51582;Trigny;3_intermediaire
51583;Trois-Fontaines-l'Abbaye;1_Tres_sous_dotee
51584;Trois-Puits;3_intermediaire
51585;Troissy;1_Tres_sous_dotee
51586;Unchair;3_intermediaire
51587;Vadenay;3_intermediaire
51588;Valmy;1_Tres_sous_dotee
51589;Vanault-le-Châtel;3_intermediaire
51590;Vanault-les-Dames;3_intermediaire
51591;Vandeuil;3_intermediaire
51592;Vandières;1_Tres_sous_dotee
51594;Vassimont-et-Chapelaine;2_Sous_dotee
51595;Vatry;1_Tres_sous_dotee
51596;Vauchamps;2_Sous_dotee
51597;Vauciennes;3_intermediaire
51598;Vauclerc;1_Tres_sous_dotee
51599;Vaudemange;3_intermediaire
51600;Vaudesincourt;3_intermediaire
51601;Vavray-le-Grand;1_Tres_sous_dotee
51602;Vavray-le-Petit;1_Tres_sous_dotee
51603;Vélye;1_Tres_sous_dotee
51604;Ventelay;3_intermediaire
51605;Venteuil;3_intermediaire
51607;Verdon;1_Tres_sous_dotee
51608;Vernancourt;3_intermediaire
51609;Verneuil;1_Tres_sous_dotee
51610;Verrières;1_Tres_sous_dotee
51611;Vert-Toulon;1_Tres_sous_dotee
51612;Blancs-Coteaux;1_Tres_sous_dotee
51613;Verzenay;3_intermediaire
51614;Verzy;3_intermediaire
51616;Vésigneul-sur-Marne;1_Tres_sous_dotee
51617;La Veuve;1_Tres_sous_dotee
51618;Le Vézier;2_Sous_dotee
51619;Le Vieil-Dampierre;1_Tres_sous_dotee
51620;Vienne-la-Ville;1_Tres_sous_dotee
51621;Vienne-le-Château;1_Tres_sous_dotee
51622;Ville-Dommange;3_intermediaire
51623;Ville-en-Selve;3_intermediaire
51624;Ville-en-Tardenois;1_Tres_sous_dotee
51625;Villeneuve-la-Lionne;1_Tres_sous_dotee
51626;La Villeneuve-lès-Charleville;1_Tres_sous_dotee
51627;Villeneuve-Renneville-Chevigny;1_Tres_sous_dotee
51628;Villeneuve-Saint-Vistre-et-Villevotte;1_Tres_sous_dotee
51629;Villers-Allerand;3_intermediaire
51630;Villers-aux-Bois;1_Tres_sous_dotee
51631;Villers-aux-Nœuds;3_intermediaire
51632;Villers-en-Argonne;1_Tres_sous_dotee
51633;Villers-Franqueux;3_intermediaire
51634;Villers-le-Château;1_Tres_sous_dotee
51635;Villers-le-Sec;3_intermediaire
51636;Villers-Marmery;3_intermediaire
51638;Villeseneux;1_Tres_sous_dotee
51639;La Ville-sous-Orbais;1_Tres_sous_dotee
51640;Ville-sur-Tourbe;1_Tres_sous_dotee
51641;Villevenard;1_Tres_sous_dotee
51642;Villiers-aux-Corneilles;1_Tres_sous_dotee
51643;Vinay;3_intermediaire
51644;Vincelles;1_Tres_sous_dotee
51645;Vindey;1_Tres_sous_dotee
51646;Virginy;1_Tres_sous_dotee
51647;Vitry-en-Perthois;1_Tres_sous_dotee
51648;Vitry-la-Ville;1_Tres_sous_dotee
51649;Vitry-le-François;1_Tres_sous_dotee
51650;Voilemont;1_Tres_sous_dotee
51652;Vouarces;1_Tres_sous_dotee
51654;Vouillers;1_Tres_sous_dotee
51655;Vouzy;1_Tres_sous_dotee
51656;Vraux;1_Tres_sous_dotee
51657;Vrigny;3_intermediaire
51658;Vroil;3_intermediaire
51659;Wargemoulin-Hurlus;2_Sous_dotee
51660;Warmeriville;3_intermediaire
51662;Witry-lès-Reims;3_intermediaire
51663;Magenta;3_intermediaire
52001;Ageville;1_Tres_sous_dotee
52002;Aigremont;1_Tres_sous_dotee
52003;Aillianville;1_Tres_sous_dotee
52004;Aingoulaincourt;1_Tres_sous_dotee
52005;Aizanville;1_Tres_sous_dotee
52006;Allichamps;1_Tres_sous_dotee
52007;Ambonville;1_Tres_sous_dotee
52008;Andelot-Blancheville;1_Tres_sous_dotee
52009;Andilly-en-Bassigny;3_intermediaire
52011;Annéville-la-Prairie;1_Tres_sous_dotee
52012;Annonville;1_Tres_sous_dotee
52013;Anrosey;1_Tres_sous_dotee
52014;Aprey;3_intermediaire
52015;Arbigny-sous-Varennes;1_Tres_sous_dotee
52016;Arbot;3_intermediaire
52017;Arc-en-Barrois;1_Tres_sous_dotee
52019;Arnancourt;3_intermediaire
52021;Attancourt;1_Tres_sous_dotee
52022;Aubepierre-sur-Aube;1_Tres_sous_dotee
52023;Auberive;3_intermediaire
52025;Audeloncourt;1_Tres_sous_dotee
